edge_id,u,v,lat,lng,road_width_estimate,speed_limit,traffic_signal_density,intersection_density,commercial_density,nightlife_density,hospital_density,police_station_distance,cctv_density_estimate,lighting_score,crime_score,activity_score,event_frequency,infrastructure_score,connectivity_score,isolated_area_score,road_risk_score,travel_time_estimate,congestion_score,flood_risk,weather_exposure_score,poi_density,time_risk,adjacency_count,zone,source_area,destination_area,road_name,road_type,highway_type,zone_type,static_component,graph_component
EDGE_39421_85497,39421,85497,13.019688,77.61431,,20.0,0.0,0.0,0.0,0.0,0.37288135,0.5604178,0.0,0.175,0.54918015,0.0042056073,0.056605488,0.61924595,0.138,0.86750495,0.6598798,0.1768432,0.17692308,0.16085564,0.4431884,0.014018691,0.7,1,Lingarajapuram,Lingarajapuram,Lingarajapuram,Unnamed Road,residential,living_street,Residential Hub,0.28518839428366005,-1.2394585999770108e-06
EDGE_39422_85498,39422,85498,13.010382,77.61544,,30.0,0.0,0.0,0.012048192,0.0,0.2542373,0.1933696,0.0036144578,0.19744578,0.5076545,0.015234771,0.1313137,0.65270364,0.1625,0.75982374,0.6362386,0.1689567,0.17993513,0.05649629,0.3972278,0.03271028,0.7,1,Lingarajapuram,Lingarajapuram,Lingarajapuram,Unnamed Road,residential,residential,Residential Hub,0.21170602195992377,-1.2394585999770108e-06
EDGE_85499_85500,85499,85500,13.009965,77.633965,,30.0,0.0,0.15384616,0.0,0.0,0.5423729,0.72065574,0.0,0.196,0.46661577,0.0014018691,0.09818621,0.6034768,0.24096154,0.7704988,0.6263596,0.1,0.21538462,0.08786333,0.41399148,0.004672897,0.7,2,Lingarajapuram,Lingarajapuram,Lingarajapuram,Unnamed Road,residential,residential,Residential Hub,0.23891933875047383,-1.2394585999770108e-06
EDGE_39424_85501,39424,85501,13.021689,77.61832,,30.0,0.0,0.0,0.0,0.0,0.18644068,0.40500143,0.0,0.196,0.54454106,0.0126168225,0.049321078,0.6416377,0.1625,0.82880807,0.6584835,0.1,0.17692308,0.13049228,0.43104306,0.042056076,0.7,1,Lingarajapuram,Lingarajapuram,Lingarajapuram,Unnamed Road,residential,residential,Residential Hub,0.25693452830995317,-1.2394585999770108e-06
EDGE_39425_85502,39425,85502,13.021594,77.6185,,30.0,0.0,0.0,0.0,0.0,0.16949153,0.39386165,0.0,0.196,0.60790855,0.014018691,0.109184094,0.62262744,0.1625,0.88000154,0.6851728,0.1,0.17692308,0.218775,0.46635616,0.046728972,0.7,1,Lingarajapuram,Lingarajapuram,Lingarajapuram,Unnamed Road,residential,residential,Residential Hub,0.3017860495522624,-1.2394585999770108e-06
EDGE_39426_85503,39426,85503,13.0211525,77.61992,,30.0,0.0,0.0,0.018072288,0.0,0.18644068,0.30654785,0.005421687,0.19816868,0.6169874,0.02355309,0.17544146,0.6199038,0.1625,0.84935623,0.6820527,0.1,0.18144114,0.17636357,0.44306627,0.05140187,0.7,1,Lingarajapuram,Lingarajapuram,Lingarajapuram,Unnamed Road,residential,residential,Residential Hub,0.29082855905627597,-1.2394585999770108e-06
EDGE_39427_85504,39427,85504,13.012504,77.619,,20.0,0.0,0.0,0.024096385,0.0,0.30508474,0.1515767,0.0072289156,0.17789157,0.56421506,0.020656457,0.10031852,0.6147355,0.138,0.88468474,0.6653046,0.1,0.18294717,0.15649375,0.43300992,0.03271028,0.7,1,Lingarajapuram,Lingarajapuram,Lingarajapuram,Unnamed Road,residential,living_street,Residential Hub,0.266676763096435,-1.2394585999770108e-06
EDGE_85505_85506,85505,85506,13.012435,77.61815,,30.0,0.0,0.0,0.024096385,0.0,0.2881356,0.10253461,0.0072289156,0.19889157,0.62848026,0.022058327,0.14372297,0.6164559,0.1625,0.8161838,0.68010896,0.1,0.18294717,0.10378459,0.41192627,0.037383176,0.7,1,Lingarajapuram,Lingarajapuram,Lingarajapuram,Unnamed Road,residential,residential,Residential Hub,0.26111885942555757,-1.2394585999770108e-06
EDGE_39429_85507,39429,85507,13.012349,77.61812,,30.0,0.0,0.0,0.024096385,0.0,0.2881356,0.09506357,0.0072289156,0.19889157,0.5482824,0.022058327,0.15596017,0.64051527,0.1625,0.81379795,0.65569174,0.1,0.18294717,0.094686754,0.4082871,0.037383176,0.7,1,Lingarajapuram,Lingarajapuram,Lingarajapuram,Unnamed Road,residential,residential,Residential Hub,0.23334090475803693,-1.2394585999770108e-06
EDGE_85508_85509,85508,85509,13.012259,77.618095,,30.0,0.0,0.30769232,0.024096385,0.0,0.2881356,0.08753229,0.0072289156,0.19889157,0.58813214,0.022058327,0.119619094,0.50548345,0.31942308,0.6798074,0.6475481,0.1,0.25987026,0.16383275,0.4359455,0.037383176,0.7,3,Lingarajapuram,Lingarajapuram,Lingarajapuram,Unnamed Road,residential,residential,Residential Hub,0.23443147181753157,-1.2394585999770108e-06
EDGE_39431_85510,39431,85510,13.017932,77.62395,,30.0,0.0,0.15384616,0.024096385,0.0,0.2542373,0.12968831,0.0072289156,0.19889157,0.5319508,0.019254588,0.12361367,0.5838763,0.24096154,0.74821997,0.64095557,0.10291016,0.22140871,0.18503447,0.4444262,0.028037382,0.7,2,Lingarajapuram,Lingarajapuram,Lingarajapuram,Unnamed Road,residential,residential,Residential Hub,0.23092537293978554,-1.2394585999770108e-06
EDGE_39432_85511,39432,85511,13.013416,77.62486,,30.0,0.0,0.0,0.024096385,0.0,0.33898306,0.43209743,0.0072289156,0.19889157,0.529416,0.01785272,0.06851106,0.6461752,0.1625,0.87764025,0.6596082,0.1,0.18294717,0.1604487,0.4345919,0.023364486,0.7,1,Lingarajapuram,Lingarajapuram,Lingarajapuram,Unnamed Road,residential,residential,Residential Hub,0.2637097749086653,-1.2394585999770108e-06
EDGE_39433_85512,39433,85512,13.013385,77.624664,,30.0,0.0,0.0,0.024096385,0.0,0.2881356,0.43202397,0.0072289156,0.19889157,0.5228996,0.01645085,0.098515086,0.6481301,0.1625,0.8329004,0.6509423,0.1,0.18294717,0.23547786,0.46460357,0.018691588,0.7,1,Lingarajapuram,Lingarajapuram,Lingarajapuram,Unnamed Road,residential,residential,Residential Hub,0.2643990961919549,-1.2394585999770108e-06
EDGE_39434_85513,39434,85513,13.016211,77.63669,,30.0,0.0,0.15384616,0.13855422,0.0,0.6779661,0.5446063,0.041566264,0.2126265,0.46757883,0.11562043,0.14721023,0.60318786,0.24096154,0.7222938,0.6098575,0.2961748,0.25002316,0.11587691,0.37670293,0.17757009,0.7,2,Lingarajapuram,Lingarajapuram,Lingarajapuram,Unnamed Road,residential,residential,Residential Hub,0.2073935983580263,-1.2394585999770108e-06
EDGE_39435_85514,39435,85514,13.029503,77.59326,,30.0,0.3,0.25,0.0,0.0,0.09589041,0.8434206,0.165,0.25,0.45857126,0.045,0.11629778,0.56742865,0.225,0.7915463,0.59155333,0.30583745,0.32942307,0.61908597,0.6264805,0.0,0.7,1,Hebbal,Hebbal,Hebbal,Unnamed Road,residential,residential,Residential Hub,0.29359420785645174,-1.2394585999770108e-06
EDGE_39436_85515,39436,85515,13.030649,77.58976,,30.0,0.0,0.16666667,0.0,0.0,0.0,0.8835537,0.0,0.266,0.41276696,0.0,0.12669046,0.6595032,0.29666665,0.6797131,0.594587,0.1,0.21858974,0.62031066,0.6269704,0.0,0.7,2,Hebbal,Hebbal,Hebbal,Anandnagar Main Road,tertiary,tertiary,Residential Hub,0.26351659203945066,-1.2394585999770108e-06
EDGE_39437_85516,39437,85516,13.028597,77.586296,,40.0,0.0,0.16666667,0.0,0.0,0.0,0.9169338,0.0,0.266,0.4826507,0.0,0.13316473,0.6385381,0.29666665,0.6807923,0.6157141,0.1,0.21858974,0.6340843,0.63247985,0.0,0.7,2,Hebbal,Hebbal,Hebbal,Unnamed Road,tertiary,tertiary,Residential Hub,0.2913032360053101,-1.2394585999770108e-06
EDGE_39438_85517,39438,85517,13.030708,77.58906,,30.0,0.0,0.0,0.0,0.0,0.0,0.89059347,0.0,0.196,0.49623308,0.0,0.07902029,0.6561301,0.1625,0.8049082,0.64040613,0.1,0.17692308,0.6393176,0.63457316,0.0,0.7,1,Hebbal,Hebbal,Hebbal,Unnamed Road,residential,residential,Residential Hub,0.33412428351641293,-1.2394585999770108e-06
EDGE_39439_85518,39439,85518,13.037128,77.59228,,40.0,0.0,0.16666667,0.0,0.0,0.0,0.85621524,0.0,0.266,0.4569875,0.0,0.108626395,0.6462371,0.29666665,0.66399014,0.60549474,0.1,0.21858974,0.52689433,0.5896039,0.0,0.7,2,Hebbal,Hebbal,Hebbal,SS Ashram Road,tertiary,tertiary,Residential Hub,0.2613894744084661,-1.2394585999770108e-06
EDGE_39440_85519,39440,85519,13.031123,77.58726,,60.0,0.0,0.16666667,0.0,0.0,0.0,0.9065833,0.15,0.585,0.41065612,0.0,0.12697963,0.7651365,0.43666667,0.57806,0.56440586,0.69211686,0.19551282,0.534906,0.6216547,0.0,0.7,2,Hebbal,Hebbal,Hebbal,Bellary Road,highway,trunk,Residential Hub,0.13461849123255,-1.2394585999770108e-06
EDGE_39441_85520,39441,85520,13.036377,77.59619,,30.0,0.0,0.0,0.0,0.0,0.05479452,0.79384106,0.0,0.196,0.40201947,0.008219178,0.13178948,0.6843942,0.1625,0.87046814,0.6219761,0.17718673,0.17692308,0.7433448,0.67618406,0.02739726,0.7,1,Hebbal,Hebbal,Hebbal,Unnamed Road,residential,residential,Residential Hub,0.3228178263775254,-1.2394585999770108e-06
EDGE_39442_85521,39442,85521,13.040232,77.59746,,30.0,0.0,0.0,0.0,0.0,0.05479452,0.78052634,0.0,0.196,0.44524524,0.0,0.09577192,0.6714264,0.1625,0.78274196,0.62178487,0.14179036,0.17692308,0.5688596,0.60639,0.0,0.7,1,Hebbal,Hebbal,Hebbal,Unnamed Road,residential,residential,Residential Hub,0.2972744506011593,-1.2394585999770108e-06
EDGE_85522_85523,85522,85523,13.03507,77.588745,,60.0,0.0,0.16666667,0.0,0.0,0.0,0.89275,0.15,0.585,0.4033992,0.0,0.12603864,0.7673136,0.43666667,0.6055396,0.5663507,0.39636222,0.19551282,0.67806476,0.6789182,0.0,0.7,2,Hebbal,Hebbal,Hebbal,Bellary Road,highway,trunk,Residential Hub,0.15267128594692078,-1.2394585999770108e-06
EDGE_39444_85524,39444,85524,13.067334,77.60772,,40.0,0.5,0.41666666,0.031007752,0.0,0.34246576,0.8188024,0.28430232,0.35972092,0.43736705,0.1218302,0.16134284,0.55212325,0.31916666,0.73373646,0.5486811,0.17144442,0.43884167,0.20254605,0.44901186,0.10958904,0.7,1,Jakkur,Jakkur,Jakkur,Amrutahalli Main Road,tertiary,tertiary,Residential Hub,0.18209472303817464,-1.2394585999770108e-06
EDGE_39445_85525,39445,85525,13.067606,77.60803,,30.0,0.5,0.41666666,0.023255814,0.0,0.34246576,0.8172243,0.28197673,0.2887907,0.46692103,0.103958264,0.118490614,0.49825704,0.26666668,0.7295389,0.5594525,0.22836624,0.4369037,0.14949633,0.43050516,0.061643835,0.7,1,Jakkur,Jakkur,Jakkur,Unnamed Road,residential,residential,Residential Hub,0.20807912012350527,-1.2394585999770108e-06
EDGE_39446_85526,39446,85526,13.0675335,77.60641,,30.0,0.5,0.41666666,0.062015504,0.0,0.24657534,0.8375135,0.29360464,0.29344186,0.53442407,0.121400125,0.14172746,0.47800612,0.26666668,0.7201315,0.57561785,0.120818675,0.4465936,0.15558155,0.41937333,0.061643835,0.7,1,Jakkur,Jakkur,Jakkur,Unnamed Road,residential,residential,Residential Hub,0.2314196050698913,-1.2394585999770108e-06
EDGE_39447_85527,39447,85527,13.067978,77.61103,,40.0,0.5,0.75,0.23255815,0.0,0.46575344,0.7793014,0.34476745,0.383907,0.41470155,0.4693772,0.116426766,0.42558953,0.4825,0.4953937,0.49222302,1.0351987,0.57256263,0.22974981,0.38935074,0.96575344,0.7,3,Jakkur,Jakkur,Jakkur,Kempegowda Road,tertiary,tertiary,Residential Hub,0.10100865661436159,-1.2394585999770108e-06
EDGE_39448_85528,39448,85528,13.075456,77.60484,,40.0,0.5,0.41666666,0.0,0.0,0.05479452,0.89199007,0.275,0.356,0.41892084,0.08116438,0.066580206,0.55765706,0.31916666,0.6882033,0.53845674,0.1,0.43108973,0.07175127,0.40754667,0.020547945,0.7,1,Jakkur,Jakkur,Jakkur,Jakkur Road,tertiary,tertiary,Residential Hub,0.16047762271628851,-1.2394585999770108e-06
EDGE_39449_85529,39449,85529,13.075573,77.60458,,40.0,0.5,0.41666666,0.007751938,0.0,0.02739726,0.8924431,0.27732557,0.35693023,0.37118715,0.08465276,0.12834091,0.5719772,0.31916666,0.6533672,0.51837635,0.14426626,0.4330277,0.23148912,0.46872863,0.020547945,0.7,1,Jakkur,Jakkur,Jakkur,Jakkur Main Road,tertiary,tertiary,Residential Hub,0.16011952984762517,-1.2394585999770108e-06
EDGE_39450_85530,39450,85530,13.07594,77.60505,,40.0,0.5,0.41666666,0.0,0.0,0.05479452,0.8867185,0.275,0.356,0.4584555,0.08116438,0.11440719,0.5457967,0.31916666,0.68994,0.55057764,0.1512524,0.43108973,0.25622258,0.4813352,0.020547945,0.7,1,Jakkur,Jakkur,Jakkur,Jakkur Main Road,tertiary,tertiary,Residential Hub,0.19774310439732296,-1.2394585999770108e-06
EDGE_39451_85531,39451,85531,13.079478,77.60769,,40.0,0.4,0.5,0.031007752,0.0,0.05479452,0.830079,0.22930233,0.34172094,0.47433475,0.09861102,0.1258563,0.5076996,0.38,0.60892147,0.5528991,0.1,0.429675,0.09746659,0.40698007,0.08219178,0.7,2,Jakkur,Jakkur,Jakkur,Shivanahalli Main Road,tertiary,tertiary,Residential Hub,0.1749627020665574,-1.2394585999770108e-06
EDGE_39452_85532,39452,85532,13.079346,77.60781,,40.0,0.4,0.5,0.031007752,0.0,0.05479452,0.8307845,0.22930233,0.34172094,0.43017426,0.09861102,0.07331956,0.5209477,0.38,0.6032553,0.538801,0.1,0.429675,0.13215372,0.42085493,0.08219178,0.7,2,Jakkur,Jakkur,Jakkur,Jakkur Main Road,tertiary,tertiary,Residential Hub,0.15933315386867106,-1.2394585999770108e-06
EDGE_39453_85533,39453,85533,13.0793495,77.60753,,40.0,0.4,0.33333334,0.023255814,0.0,0.05479452,0.83310735,0.22697674,0.3407907,0.46774656,0.09512265,0.14543656,0.5763427,0.29833335,0.6971701,0.5646948,0.1,0.38607037,0.16826083,0.43801096,0.08219178,0.7,1,Jakkur,Jakkur,Jakkur,Jakkur Main Road,tertiary,tertiary,Residential Hub,0.1947138404664207,-1.2394585999770108e-06
EDGE_39454_85534,39454,85534,13.078916,77.607025,,40.0,0.4,0.5,0.015503876,0.0,0.05479452,0.84264714,0.22465116,0.33986047,0.40403286,0.0834151,0.15012164,0.5287902,0.38,0.63314205,0.5365114,0.10539198,0.42579904,0.16660818,0.44006306,0.05479452,0.7,2,Jakkur,Jakkur,Jakkur,Jakkur Main Road,tertiary,tertiary,Residential Hub,0.16850636846139128,-1.2394585999770108e-06
EDGE_39455_85535,39455,85535,13.078871,77.60713,,30.0,0.4,0.5,0.015503876,0.0,0.05479452,0.8423326,0.22465116,0.26986048,0.5013784,0.0834151,0.094927415,0.45458648,0.3275,0.69684047,0.57726985,0.13956329,0.42579904,0.121195905,0.42189816,0.05479452,0.7,2,Jakkur,Jakkur,Jakkur,Unnamed Road,residential,residential,Residential Hub,0.22893515534396736,-1.2394585999770108e-06
EDGE_39456_85536,39456,85536,13.070096,77.62446,,30.0,0.0,0.0,0.1007752,0.0,0.30136988,0.7064317,0.030232558,0.20809302,0.4111218,0.11110226,0.05813713,0.68166345,0.1625,0.8952393,0.62146896,0.41035822,0.20211688,0.15880315,0.4070961,0.21917808,0.7,1,Jakkur,Jakkur,Jakkur,13th Cross Road,residential,residential,Residential Hub,0.2372726245583092,-1.2394585999770108e-06
EDGE_39457_85537,39457,85537,13.069256,77.62445,,50.0,0.0,0.0,0.093023255,0.0,0.3561644,0.68270874,0.027906977,0.36116278,0.4440517,0.09939471,0.08146629,0.7467845,0.25,0.7129956,0.59374624,0.1,0.20017889,0.16216844,0.4111554,0.19178082,0.7,1,Jakkur,Jakkur,Jakkur,MCECHS Layout Main Road,secondary,secondary,Residential Hub,0.16267583603134894,-1.2394585999770108e-06
EDGE_39458_85538,39458,85538,13.072034,77.618866,,40.0,0.4,0.33333334,0.03875969,0.0,0.42465752,0.7672411,0.23162791,0.34265116,0.38915458,0.1020994,0.10962851,0.5999203,0.29833335,0.72420394,0.54410255,0.1,0.38994634,0.19787557,0.4444305,0.08219178,0.7,1,Jakkur,Jakkur,Jakkur,Unnamed Road,tertiary,tertiary,Residential Hub,0.16149650714043248,-1.2394585999770108e-06
EDGE_39459_85539,39459,85539,13.071926,77.61894,,40.0,0.4,0.5,0.03875969,0.0,0.42465752,0.76454747,0.23162791,0.34265116,0.44992465,0.1020994,0.116502196,0.5150226,0.38,0.6334685,0.5487232,0.1,0.431613,0.099116035,0.4049267,0.08219178,0.7,2,Jakkur,Jakkur,Jakkur,Unnamed Road,tertiary,tertiary,Residential Hub,0.15862767009433357,-1.2394585999770108e-06
EDGE_39460_85540,39460,85540,13.071207,77.62146,,30.0,0.4,0.33333334,0.007751938,0.0,0.41095892,0.73684806,0.22232558,0.26893023,0.44013768,0.10869385,0.12496744,0.53962535,0.24583334,0.7544681,0.5680766,0.23515199,0.3821944,0.108741276,0.41962948,0.15068494,0.7,1,Jakkur,Jakkur,Jakkur,21st Cross Road,residential,residential,Residential Hub,0.19922170181516563,-1.2394585999770108e-06
EDGE_39461_85541,39461,85541,13.070009,77.62479,,30.0,0.0,0.0,0.11627907,0.0,0.2739726,0.70491177,0.034883723,0.20995349,0.4494953,0.11602421,0.14132605,0.6701514,0.1625,0.83676344,0.62313986,0.4221255,0.20599285,0.18433538,0.41188264,0.21232876,0.7,1,Jakkur,Jakkur,Jakkur,12th Cross Road,residential,residential,Residential Hub,0.2467369937393187,-1.2394585999770108e-06
EDGE_39462_85542,39462,85542,13.069172,77.6246,,30.0,0.0,0.0,0.1007752,0.0,0.3561644,0.6806595,0.030232558,0.20809302,0.44820246,0.0946639,0.10767359,0.67053926,0.1625,0.79711753,0.61787486,0.1,0.20211688,0.28523654,0.45766947,0.16438356,0.7,1,Jakkur,Jakkur,Jakkur,Unnamed Road,residential,residential,Residential Hub,0.24616451006296908,-1.2394585999770108e-06
EDGE_39463_85543,39463,85543,13.068843,77.62455,,30.0,0.0,0.0,0.07751938,0.0,0.3561644,0.6706534,0.023255814,0.20530233,0.39279503,0.06776043,0.08504662,0.6871615,0.1625,0.8648359,0.61301506,0.15068933,0.19630292,0.28334028,0.4650505,0.10958904,0.7,1,Jakkur,Jakkur,Jakkur,Unnamed Road,residential,residential,Residential Hub,0.2414414051395205,-1.2394585999770108e-06
EDGE_39464_85544,39464,85544,13.071397,77.61953,,50.0,0.4,0.33333334,0.031007752,0.0,0.39726028,0.74967974,0.22930233,0.42572093,0.5109766,0.09861102,0.11238293,0.5933737,0.33333334,0.6849887,0.56650174,0.2030387,0.38800836,0.054276887,0.3897042,0.08219178,0.7,1,Jakkur,Jakkur,Jakkur,MCECHS Layout Main Road,secondary,secondary,Residential Hub,0.15283178211274004,-1.2394585999770108e-06
EDGE_39465_85545,39465,85545,13.072077,77.61908,,30.0,0.4,0.33333334,0.03875969,0.0,0.42465752,0.7669223,0.23162791,0.27265117,0.37825128,0.1020994,0.08274466,0.5581913,0.24583334,0.756063,0.5476104,0.12173504,0.38994634,0.19441241,0.44304523,0.08219178,0.7,1,Jakkur,Jakkur,Jakkur,Veda Siri Arcade Road,residential,residential,Residential Hub,0.18642513436697378,-1.2394585999770108e-06
EDGE_39466_85546,39466,85546,13.072783,77.61888,,40.0,0.4,0.33333334,0.03875969,0.0,0.39726028,0.78223616,0.23162791,0.34265116,0.4406803,0.1020994,0.08289881,0.5844626,0.29833335,0.72423536,0.55956495,0.30434972,0.38994634,0.13215885,0.4181438,0.08219178,0.7,1,Jakkur,Jakkur,Jakkur,Unnamed Road,tertiary,tertiary,Residential Hub,0.1709161799168078,-1.2394585999770108e-06
EDGE_39467_85547,39467,85547,13.072701,77.62024,,30.0,0.4,0.33333334,0.023255814,0.0,0.41095892,0.7744646,0.22697674,0.2707907,0.47435984,0.103341825,0.11138448,0.52935874,0.24583334,0.74746794,0.5762235,0.40492785,0.38607037,0.166563,0.43733183,0.10958904,0.7,1,Jakkur,Jakkur,Jakkur,25th Cross Road,residential,residential,Residential Hub,0.21701655653709273,-1.2394585999770108e-06
EDGE_39468_85548,39468,85548,13.073379,77.62043,,30.0,0.4,0.5,0.023255814,0.0,0.2739726,0.78733325,0.22697674,0.2707907,0.46144536,0.10950621,0.13933542,0.46656638,0.3275,0.68363637,0.5627744,0.100697465,0.42773703,0.2008031,0.45102787,0.13013698,0.7,2,Jakkur,Jakkur,Jakkur,Unnamed Road,residential,residential,Residential Hub,0.2148583943457552,-1.2394585999770108e-06
EDGE_39469_85549,39469,85549,13.07264,77.621155,,30.0,0.4,0.33333334,0.023255814,0.0,0.32876712,0.77017665,0.22697674,0.2707907,0.4595215,0.12183498,0.08364678,0.5338102,0.24583334,0.7262675,0.56859195,0.38323525,0.38607037,0.049431313,0.39047915,0.17123288,0.7,1,Jakkur,Jakkur,Jakkur,22nd Cross Road,residential,residential,Residential Hub,0.1928574383209949,-1.2394585999770108e-06
EDGE_39470_85550,39470,85550,13.0727825,77.61932,,30.0,0.4,0.33333334,0.03875969,0.0,0.41095892,0.7800229,0.23162791,0.27265117,0.48031786,0.1020994,0.074433126,0.5275713,0.24583334,0.7552833,0.57811344,0.41895527,0.38994634,0.15478171,0.42719296,0.08219178,0.7,1,Jakkur,Jakkur,Jakkur,27th Cross Road,residential,residential,Residential Hub,0.21632322206936783,-1.2394585999770108e-06
EDGE_85551_85552,85551,85552,13.071065,77.62026,,50.0,0.4,0.5,0.023255814,0.0,0.39726028,0.73815787,0.22697674,0.4247907,0.49776685,0.097177446,0.12399398,0.5306699,0.415,0.60829115,0.5515691,0.1,0.42773703,0.22213042,0.45955878,0.0890411,0.7,2,Jakkur,Jakkur,Jakkur,MCECHS Layout Main Road,secondary,secondary,Residential Hub,0.15826646308248915,-1.2394585999770108e-06
EDGE_39472_85553,39472,85553,13.071651,77.62037,,30.0,0.4,0.33333334,0.023255814,0.0,0.41095892,0.75127727,0.22697674,0.2707907,0.46715024,0.10128704,0.16434681,0.5315216,0.24583334,0.7580128,0.57564235,0.1,0.38607037,0.17855906,0.44213024,0.10273973,0.7,1,Jakkur,Jakkur,Jakkur,Unnamed Road,residential,residential,Residential Hub,0.22037497901921727,-1.2394585999770108e-06
EDGE_39473_85554,39473,85554,13.072683,77.62056,,30.0,0.4,0.5,0.023255814,0.0,0.3561644,0.77292675,0.22697674,0.2707907,0.4639412,0.10950621,0.11109017,0.46581763,0.3275,0.6884274,0.5642418,0.40516922,0.42773703,0.23012313,0.46275586,0.13013698,0.7,2,Jakkur,Jakkur,Jakkur,24th Cross Road,residential,residential,Residential Hub,0.21523553485307795,-1.2394585999770108e-06
EDGE_39474_85555,39474,85555,13.072573,77.62214,,30.0,0.4,0.33333334,0.054263566,0.0,0.24657534,0.7666014,0.23627907,0.27451164,0.45487726,0.14811723,0.12324378,0.5352035,0.24583334,0.7577669,0.56978405,0.36356062,0.3938223,0.08912393,0.3955035,0.21232876,0.7,1,Jakkur,Jakkur,Jakkur,20th Cross Road,residential,residential,Residential Hub,0.20307536597433914,-1.2394585999770108e-06
EDGE_39475_85556,39475,85556,13.072042,77.62253,,30.0,0.4,0.33333334,0.054263566,0.0,0.28767124,0.7543197,0.23627907,0.27451164,0.40188318,0.14400765,0.060456127,0.5511017,0.24583334,0.76806724,0.5554308,0.1,0.3938223,0.15829316,0.42317116,0.19863014,0.7,1,Jakkur,Jakkur,Jakkur,19th Cross Road,residential,residential,Residential Hub,0.1893385806536793,-1.2394585999770108e-06
EDGE_39476_85557,39476,85557,13.072016,77.62292,,30.0,0.4,0.5,0.069767445,0.0,0.2739726,0.7533769,0.24093023,0.2763721,0.49509898,0.1489296,0.15516706,0.4564703,0.3275,0.641082,0.563278,0.23404074,0.43936494,0.094799116,0.3923472,0.19178082,0.7,2,Jakkur,Jakkur,Jakkur,Unnamed Road,residential,residential,Residential Hub,0.19973888748414903,-1.2394585999770108e-06
