zone,direction,lat,lng,source_area,destination_area,road_name,road_type,highway_type,junction_type,road_width_estimate,speed_limit,traffic_signal_density,intersection_density,commercial_density,nightlife_density,hospital_density,flood_risk,crime_score,event_frequency,poi_density,adjacency_count,lighting_score,cctv_density_estimate,police_station_distance,activity_score,infrastructure_score,connectivity_score,isolated_area_score,road_risk_score,congestion_score,travel_time_estimate,weather_exposure_score,time_risk,score_crime,score_lighting,score_activity,score_event,score_road,score_infra,score_cctv,score_police,score_poi,micro_risk,meso_risk,macro_risk,behavioural_adj,poi_interaction,time_multiplier,time_context,final_risk_score,contextual_risk,confidence_score,uncertainty_level,risk_band
SOUTHEAST / IT CORRIDOR,Bi-directional,12.795774,77.711044,Chandapura,Chandapura,,residential,residential,none,7.5m,30.0,0.27,0.54,0.553,0.332,0.067,0.212,0.365,0.092,0.399,8,0.317,0.2764,0.647,0.1761,0.6858,0.5944,0.8143,0.6264,0.5498,11.66,0.4193,0.324,0.5053,1.0,0.1761,0.0368,0.3134,0.3142,0.2764,0.647,0.1598,0.61,0.5966,0.6001,0.18,-0.0,1.0951,late_night,77.05,85.98,0.1,1.0,High
SOUTHEAST / IT CORRIDOR,Bi-directional,12.797048,77.71141,Chandapura,Chandapura,,residential,residential,none,7.5m,30.0,0.24,0.33,0.584,0.338,0.034,0.145,0.339,0.149,0.461,6,0.3029,0.2812,0.687,0.1848,0.7075,0.5155,0.8832,0.5884,0.4568,11.35,0.3692,0.386,0.409,1.0,0.1848,0.0596,0.3126,0.2925,0.2812,0.687,0.1691,0.6047,0.6248,0.6001,0.18,-0.0,1.0951,late_night,72.71,86.41,0.1,1.0,High
SOUTHEAST / IT CORRIDOR,Bi-directional,12.80343,77.70579,Chandapura,Chandapura,,residential,residential,none,7.5m,30.0,0.17,0.35,0.564,0.403,0.406,0.229,0.466,0.155,0.474,4,0.3008,0.2702,0.9198,0.1859,0.6834,0.4346,0.9502,0.6775,0.4734,11.71,0.4136,0.531,0.5841,1.0,0.1859,0.062,0.3331,0.3166,0.2702,0.9198,0.171,0.6761,0.604,0.6001,0.18,-0.0,1.0951,late_night,85.32,90.53,0.1,1.0,Critical
SOUTHEAST / IT CORRIDOR,Bi-directional,12.797266,77.7047,Chandapura,Chandapura,,residential,residential,none,7.5m,30.0,0.16,0.62,0.6,0.429,0.073,0.09,0.355,0.133,0.427,8,0.3357,0.2646,0.7392,0.1978,0.6746,0.6309,0.8054,0.5776,0.5357,11.78,0.3532,0.429,0.3661,0.9964,0.1978,0.0532,0.3124,0.3254,0.2646,0.7392,0.164,0.5986,0.6204,0.6001,0.18,-0.0,1.0951,late_night,76.1,85.88,0.1,1.0,High
SOUTHEAST / IT CORRIDOR,Bi-directional,12.800621,77.71387,Chandapura,Chandapura,,residential,residential,none,7.5m,30.0,0.52,0.66,0.664,0.375,0.24,0.236,0.38,0.132,0.329,6,0.33,0.2716,0.7249,0.2092,0.6918,0.5282,0.9015,0.6328,0.6242,15.11,0.405,0.421,0.4605,1.0,0.2092,0.0528,0.3249,0.3082,0.2716,0.7249,0.1493,0.6238,0.6208,0.6001,0.0,-0.0,1.0951,late_night,41.16,67.84,0.1,1.0,Moderate
SOUTHEAST / IT CORRIDOR,Bi-directional,12.796875,77.70596,Chandapura,Chandapura,,residential,residential,none,7.5m,30.0,0.57,0.43,0.623,0.324,0.351,0.051,0.312,0.053,0.368,4,0.3524,0.2517,0.9394,0.1936,0.7096,0.3738,1.0,0.6511,0.5919,13.24,0.3894,0.522,0.3637,0.9713,0.1936,0.0212,0.3279,0.2904,0.2517,0.9394,0.1551,0.636,0.6204,0.6001,0.18,-0.0,1.0951,late_night,75.69,88.34,0.1,1.0,High
SOUTHEAST / IT CORRIDOR,Bi-directional,12.802235,77.706665,Chandapura,Chandapura,,secondary,secondary,none,7.5m,40.0,0.37,0.3,0.658,0.391,0.022,0.214,0.316,0.089,0.536,4,0.4197,0.33,0.936,0.2092,0.7547,0.4558,0.9274,0.5924,0.5324,12.5,0.4463,0.463,0.4406,0.8704,0.2092,0.0356,0.3109,0.2453,0.33,0.936,0.1803,0.6101,0.604,0.6001,0.0,-0.0,1.0951,late_night,35.83,66.48,0.1,1.0,Low
SOUTHEAST / IT CORRIDOR,Bi-directional,12.803558,77.7133,Chandapura,Chandapura,,residential,residential,none,7.5m,30.0,0.5,0.51,0.62,0.343,0.017,0.269,0.384,0.183,0.481,6,0.3702,0.2535,0.9307,0.1946,0.7037,0.5047,0.9375,0.6872,0.6377,13.37,0.4304,0.456,0.4963,0.9447,0.1946,0.0732,0.3271,0.2963,0.2535,0.9307,0.1721,0.6505,0.6208,0.6001,0.18,-0.0,1.0951,late_night,67.7,89.31,0.1,1.0,High
SOUTHEAST / IT CORRIDOR,Bi-directional,12.805124,77.71368,Chandapura,Chandapura,,residential,residential,none,7.5m,30.0,0.36,0.31,0.647,0.424,0.294,0.291,0.308,0.072,0.375,6,0.3102,0.2925,0.8666,0.2096,0.69,0.499,0.9687,0.6059,0.4748,10.99,0.4116,0.422,0.25,1.0,0.2096,0.0288,0.3004,0.31,0.2925,0.8666,0.1562,0.6047,0.6023,0.6001,0.0,-0.0,1.0951,late_night,58.52,66.08,0.1,1.0,Moderate
SOUTHEAST / IT CORRIDOR,Bi-directional,12.798591,77.711136,Chandapura,Chandapura,,residential,residential,none,7.5m,30.0,0.55,0.53,0.555,0.366,0.431,0.107,0.322,0.076,0.505,6,0.3723,0.2707,0.6948,0.18,0.705,0.4734,0.9459,0.6229,0.6285,13.07,0.3611,0.365,0.3009,0.9416,0.18,0.0304,0.3116,0.295,0.2707,0.6948,0.1757,0.5802,0.6248,0.6001,0.18,-0.0,1.0951,late_night,77.74,84.8,0.1,1.0,High
SOUTHEAST / IT CORRIDOR,Bi-directional,12.799438,77.70779,Chandapura,Chandapura,,residential,residential,none,7.5m,30.0,0.37,0.29,0.625,0.425,0.056,0.294,0.36,0.08,0.449,6,0.3561,0.2627,0.7585,0.2039,0.7044,0.4968,0.9303,0.6102,0.4821,13.82,0.4402,0.425,0.4379,0.9659,0.2039,0.032,0.3181,0.2956,0.2627,0.7585,0.1673,0.619,0.6204,0.6001,0.0,-0.0,1.0951,late_night,31.66,67.52,0.1,1.0,Low
SOUTHEAST / IT CORRIDOR,Bi-directional,12.796595,77.70597,Chandapura,Chandapura,,residential,residential,none,7.5m,30.0,0.5,0.67,0.61,0.415,0.089,0.293,0.327,0.149,0.48,2,0.3342,0.2837,0.8058,0.1991,0.7257,0.3935,0.9762,0.687,0.6129,14.68,0.4391,0.483,0.3713,0.9987,0.1991,0.0596,0.3174,0.2743,0.2837,0.8058,0.1719,0.6217,0.6204,0.6001,0.18,-0.0,1.0951,late_night,100.0,87.4,0.1,1.0,Critical
SOUTHEAST / IT CORRIDOR,Bi-directional,12.797928,77.710396,Chandapura,Chandapura,,residential,residential,none,7.5m,30.0,0.33,0.55,0.627,0.369,0.282,0.107,0.462,0.168,0.413,6,0.3603,0.249,0.8444,0.199,0.7037,0.5025,0.8895,0.6425,0.5722,11.35,0.398,0.46,0.5843,0.9596,0.199,0.0672,0.3119,0.2963,0.249,0.8444,0.1619,0.6535,0.6248,0.6001,0.18,-0.0,1.0951,late_night,89.87,89.61,0.1,1.0,Critical
SOUTHEAST / IT CORRIDOR,Bi-directional,12.802018,77.710144,Chandapura,Chandapura,Hosur Road,trunk,trunk,none,7.5m,80.0,0.57,0.6,0.513,0.309,0.479,0.165,0.136,0.18,0.473,2,0.499,0.361,0.8453,0.1635,0.843,0.5491,0.7969,0.5465,0.5827,12.3,0.5259,0.341,0.1151,0.7514,0.1635,0.072,0.2846,0.157,0.361,0.8453,0.1709,0.49,0.6144,0.6001,0.0,-0.0,1.0951,late_night,74.17,58.87,0.1,1.0,High
SOUTHEAST / IT CORRIDOR,Bi-directional,12.802874,77.71122,Chandapura,Chandapura,,residential,residential,none,7.5m,30.0,0.48,0.62,0.627,0.428,0.343,0.163,0.335,0.196,0.344,6,0.3305,0.29,0.8801,0.2047,0.7194,0.5104,0.9029,0.6108,0.6395,12.98,0.4187,0.456,0.2498,1.0,0.2047,0.0784,0.3171,0.2806,0.29,0.8801,0.1515,0.6013,0.6144,0.6001,0.0,-0.0,1.0951,late_night,25.55,66.19,0.1,1.0,Low
SOUTHEAST / IT CORRIDOR,Bi-directional,12.803935,77.70498,Chandapura,Chandapura,Chandapura-Dommasandra Main Road,secondary,secondary,none,7.5m,40.0,0.15,0.34,0.72,0.363,0.32,0.189,0.232,0.114,0.54,4,0.4312,0.3429,0.7756,0.2226,0.7275,0.4483,0.9134,0.5715,0.5256,8.74,0.4288,0.288,0.2646,0.8532,0.2226,0.0456,0.3034,0.2725,0.3429,0.7756,0.1809,0.5541,0.604,0.6001,0.0,-0.0,1.0951,late_night,24.04,62.8,0.1,1.0,Low
SOUTHEAST / IT CORRIDOR,Bi-directional,12.79884,77.70524,Chandapura,Chandapura,,residential,residential,none,7.5m,30.0,0.53,0.39,0.621,0.415,0.339,0.207,0.306,0.058,0.505,4,0.3457,0.2783,0.8871,0.2019,0.703,0.4627,0.8983,0.6222,0.5576,13.74,0.4099,0.421,0.4321,0.9815,0.2019,0.0232,0.3016,0.297,0.2783,0.8871,0.1757,0.6305,0.6204,0.6001,0.0,-0.0,1.0951,late_night,34.43,68.27,0.1,1.0,Low
SOUTHEAST / IT CORRIDOR,Bi-directional,12.798478,77.705986,Chandapura,Chandapura,Chandapura Anekal road,secondary,secondary,none,7.5m,40.0,0.2,0.21,0.624,0.414,0.165,0.283,0.256,0.143,0.607,4,0.4036,0.3107,0.6624,0.2026,0.7267,0.4573,0.9031,0.5521,0.4652,11.12,0.4703,0.337,0.2013,0.8947,0.2026,0.0572,0.3044,0.2733,0.3107,0.6624,0.191,0.5403,0.6204,0.6001,0.0,-0.0,1.0951,late_night,29.11,62.35,0.1,1.0,Low
SOUTHEAST / IT CORRIDOR,Bi-directional,12.80518,77.711716,Chandapura,Chandapura,,residential,residential,none,7.5m,30.0,0.17,0.23,0.546,0.353,0.451,0.216,0.486,0.193,0.41,6,0.3618,0.2655,0.8268,0.1764,0.6798,0.4493,0.917,0.6626,0.4589,10.42,0.4198,0.471,0.585,0.9573,0.1764,0.0772,0.3139,0.3202,0.2655,0.8268,0.1614,0.6522,0.6408,0.6001,0.18,-0.0,1.0951,late_night,94.66,89.96,0.1,1.0,Critical
SOUTHEAST / IT CORRIDOR,Bi-directional,12.80279,77.71375,Chandapura,Chandapura,,residential,residential,none,7.5m,30.0,0.37,0.69,0.628,0.365,0.181,0.179,0.495,0.156,0.435,6,0.3363,0.2481,0.6864,0.1989,0.7184,0.5781,0.8355,0.6584,0.6337,13.14,0.4061,0.423,0.6167,0.9956,0.1989,0.0624,0.3264,0.2816,0.2481,0.6864,0.1652,0.642,0.6208,0.6001,0.18,-0.0,1.0951,late_night,91.69,88.75,0.1,1.0,Critical
SOUTHEAST / IT CORRIDOR,Bi-directional,12.804928,77.712875,Chandapura,Chandapura,,residential,residential,none,7.5m,30.0,0.42,0.36,0.615,0.359,0.107,0.063,0.377,0.082,0.382,6,0.3571,0.2693,0.7725,0.1949,0.6945,0.5147,0.9154,0.6097,0.5138,10.56,0.3451,0.454,0.3844,0.9643,0.1949,0.0328,0.3109,0.3055,0.2693,0.7725,0.1572,0.6075,0.6023,0.6001,0.18,-0.0,1.0951,late_night,71.24,85.98,0.1,1.0,High
SOUTHEAST / IT CORRIDOR,Bi-directional,12.797605,77.70684,Chandapura,Chandapura,,residential,residential,none,7.5m,30.0,0.55,0.66,0.663,0.396,0.25,0.131,0.467,0.152,0.468,6,0.3378,0.274,0.6798,0.211,0.725,0.5953,0.8065,0.6437,0.6245,13.48,0.3833,0.336,0.5264,0.9933,0.211,0.0608,0.3099,0.275,0.274,0.6798,0.1701,0.6175,0.6204,0.6001,0.0,-0.0,1.0951,late_night,50.56,67.41,0.1,1.0,Moderate
SOUTHEAST / IT CORRIDOR,Bi-directional,12.799866,77.707695,Chandapura,Chandapura,,residential,residential,none,7.5m,30.0,0.36,0.38,0.588,0.383,0.246,0.135,0.31,0.197,0.478,6,0.3582,0.241,0.9164,0.1902,0.6805,0.5342,0.9021,0.619,0.5922,13.58,0.4027,0.427,0.3574,0.9627,0.1902,0.0788,0.3156,0.3195,0.241,0.9164,0.1716,0.6257,0.6204,0.6001,0.18,-0.0,1.0951,late_night,74.08,87.66,0.1,1.0,High
SOUTHEAST / IT CORRIDOR,Bi-directional,12.793795,77.71369,Chandapura,Chandapura,,residential,residential,none,7.5m,30.0,0.52,0.54,0.555,0.348,0.24,0.054,0.365,0.163,0.393,2,0.3514,0.2463,0.6477,0.1782,0.7068,0.3353,1.0,0.6081,0.5657,10.39,0.3613,0.342,0.3257,0.9729,0.1782,0.0652,0.3119,0.2932,0.2463,0.6477,0.1589,0.5954,0.62,0.6001,0.18,-0.0,1.0951,late_night,88.38,85.66,0.1,1.0,Critical
SOUTHEAST / IT CORRIDOR,Bi-directional,12.796209,77.705055,Chandapura,Chandapura,,residential,residential,none,7.5m,30.0,0.48,0.58,0.632,0.378,0.212,0.278,0.397,0.102,0.49,6,0.3326,0.245,0.8529,0.2012,0.7008,0.5168,0.9046,0.6253,0.5964,15.53,0.4358,0.439,0.5291,1.0,0.2012,0.0408,0.3171,0.2992,0.245,0.8529,0.1734,0.6546,0.6204,0.6001,0.0,-0.0,1.0951,late_night,41.26,69.85,0.1,1.0,Moderate
SOUTHEAST / IT CORRIDOR,Bi-directional,12.799631,77.70847,Chandapura,Chandapura,,residential,residential,none,7.5m,30.0,0.31,0.53,0.629,0.364,0.099,0.285,0.324,0.189,0.477,6,0.3321,0.2572,0.6597,0.199,0.6802,0.5087,0.8874,0.5955,0.5722,13.51,0.4456,0.346,0.3116,1.0,0.199,0.0756,0.3164,0.3198,0.2572,0.6597,0.1715,0.5906,0.6248,0.6001,0.18,-0.0,1.0951,late_night,80.17,85.48,0.1,1.0,Critical
SOUTHEAST / IT CORRIDOR,Bi-directional,12.796827,77.70694,Chandapura,Chandapura,,residential,residential,none,7.5m,30.0,0.19,0.46,0.597,0.422,0.368,0.252,0.461,0.2,0.397,6,0.3258,0.2476,0.6642,0.1964,0.6805,0.5329,0.8823,0.6133,0.4857,10.52,0.3897,0.377,0.5552,1.0,0.1964,0.08,0.3294,0.3195,0.2476,0.6642,0.1595,0.6367,0.6204,0.6001,0.18,-0.0,1.0951,late_night,75.21,88.39,0.1,1.0,High
SOUTHEAST / IT CORRIDOR,Bi-directional,12.802556,77.70492,Chandapura,Chandapura,Chandapura Service Road,tertiary,tertiary,none,7.5m,30.0,0.26,0.31,0.738,0.492,0.192,0.288,0.303,0.146,0.563,5,0.3639,0.3051,0.9338,0.2398,0.7275,0.4505,0.9671,0.6528,0.5433,13.93,0.4824,0.475,0.3581,0.9541,0.2398,0.0584,0.3161,0.2725,0.3051,0.9338,0.1844,0.6245,0.604,0.6001,0.0,-0.0,1.0951,late_night,38.04,67.43,0.1,1.0,Low
SOUTHEAST / IT CORRIDOR,Bi-directional,12.801003,77.70608,Chandapura,Chandapura,,residential,residential,none,7.5m,30.0,0.42,0.37,0.567,0.388,0.053,0.176,0.355,0.094,0.42,2,0.3227,0.2764,0.8517,0.1852,0.7023,0.289,0.996,0.628,0.525,12.09,0.4224,0.497,0.3358,1.0,0.1852,0.0376,0.3249,0.2977,0.2764,0.8517,0.1629,0.6234,0.604,0.6001,0.18,-0.0,1.0951,late_night,91.79,87.07,0.1,1.0,Critical
SOUTHEAST / IT CORRIDOR,Bi-directional,12.801241,77.706184,Chandapura,Chandapura,,residential,residential,none,7.5m,30.0,0.39,0.67,0.553,0.427,0.383,0.213,0.447,0.119,0.408,6,0.3399,0.2735,0.7181,0.1854,0.7148,0.5554,0.8485,0.6512,0.5874,14.42,0.3835,0.46,0.5857,0.9901,0.1854,0.0476,0.3191,0.2852,0.2735,0.7181,0.1611,0.6352,0.604,0.6001,0.18,-0.0,1.0951,late_night,65.14,87.84,0.1,1.0,High
SOUTHEAST / IT CORRIDOR,Bi-directional,12.796015,77.71157,Chandapura,Chandapura,Keerthi Layout,residential,residential,none,7.5m,30.0,0.52,0.56,0.541,0.361,0.077,0.183,0.476,0.156,0.361,6,0.3143,0.2503,0.8442,0.1759,0.7247,0.5341,0.9159,0.6317,0.5717,14.04,0.3832,0.463,0.687,1.0,0.1759,0.0624,0.3211,0.2753,0.2503,0.8442,0.1541,0.6807,0.6248,0.6001,0.18,-0.0,1.0951,late_night,80.98,91.4,0.1,1.0,Critical
SOUTHEAST / IT CORRIDOR,Bi-directional,12.805121,77.711845,Chandapura,Chandapura,,residential,residential,none,7.5m,30.0,0.48,0.51,0.564,0.329,0.386,0.297,0.347,0.17,0.472,6,0.3305,0.2774,0.6908,0.1787,0.7044,0.483,0.915,0.6097,0.5499,13.59,0.4329,0.366,0.4831,1.0,0.1787,0.068,0.3144,0.2956,0.2774,0.6908,0.1707,0.6229,0.6408,0.6001,0.18,-0.0,1.0951,late_night,84.27,88.04,0.1,1.0,Critical
SOUTHEAST / IT CORRIDOR,Bi-directional,12.796953,77.71386,Chandapura,Chandapura,,residential,residential,none,7.5m,30.0,0.51,0.55,0.616,0.324,0.008,0.299,0.306,0.061,0.375,6,0.3566,0.2832,0.7779,0.1917,0.7271,0.5103,0.8948,0.6501,0.6009,14.03,0.4329,0.352,0.2677,0.9651,0.1917,0.0244,0.3099,0.2729,0.2832,0.7779,0.1562,0.5807,0.5982,0.6001,0.18,-0.0,1.0951,late_night,50.48,84.1,0.1,1.0,Moderate
SOUTHEAST / IT CORRIDOR,Bi-directional,12.800576,77.70537,Chandapura,Chandapura,,residential,residential,none,7.5m,30.0,0.51,0.28,0.56,0.413,0.205,0.137,0.317,0.162,0.488,6,0.366,0.2613,0.8101,0.1859,0.6914,0.4871,0.8982,0.6041,0.5305,12.2,0.4086,0.395,0.308,0.951,0.1859,0.0648,0.3134,0.3086,0.2613,0.8101,0.1731,0.5966,0.604,0.6001,0.18,-0.0,1.0951,late_night,82.73,85.3,0.1,1.0,Critical
SOUTHEAST / IT CORRIDOR,Bi-directional,12.794814,77.71443,Chandapura,Chandapura,,residential,residential,none,7.5m,30.0,0.12,0.61,0.649,0.362,0.109,0.08,0.375,0.19,0.486,2,0.3483,0.2646,0.7553,0.204,0.6715,0.3282,1.0,0.6615,0.5608,10.9,0.3827,0.426,0.4162,0.9776,0.204,0.076,0.3269,0.3285,0.2646,0.7553,0.1729,0.6288,0.62,0.6001,0.0,-0.0,1.0951,late_night,40.4,68.15,0.1,1.0,Moderate
SOUTHEAST / IT CORRIDOR,Bi-directional,12.802574,77.704544,Chandapura,Chandapura,,secondary,secondary,none,7.5m,40.0,0.13,0.48,0.633,0.471,0.434,0.154,0.219,0.137,0.577,3,0.39,0.3237,0.8357,0.2105,0.738,0.4677,0.9092,0.538,0.5228,12.31,0.4457,0.358,0.0999,0.915,0.2105,0.0548,0.2996,0.262,0.3237,0.8357,0.1865,0.5455,0.604,0.6001,0.0,-0.0,1.0951,late_night,34.98,62.24,0.1,1.0,Low
SOUTHEAST / IT CORRIDOR,Bi-directional,12.79642,77.70477,Chandapura,Chandapura,,residential,residential,none,7.5m,30.0,0.55,0.4,0.62,0.37,0.023,0.206,0.413,0.122,0.52,4,0.379,0.2613,0.7445,0.1973,0.7128,0.3999,0.9377,0.6466,0.5737,12.29,0.398,0.41,0.5001,0.9314,0.1973,0.0488,0.3076,0.2872,0.2613,0.7445,0.1779,0.6223,0.6204,0.6001,0.18,-0.0,1.0951,late_night,65.63,87.44,0.1,1.0,High
SOUTHEAST / IT CORRIDOR,Bi-directional,12.803631,77.71364,Chandapura,Chandapura,,residential,residential,none,7.5m,30.0,0.4,0.35,0.598,0.32,0.096,0.088,0.35,0.182,0.368,6,0.3446,0.2576,0.7143,0.1867,0.7015,0.4992,0.8203,0.5741,0.5038,11.22,0.3455,0.41,0.3413,0.9831,0.1867,0.0728,0.3119,0.2985,0.2576,0.7143,0.1552,0.5893,0.6208,0.6001,0.18,-0.0,1.0951,late_night,80.63,85.29,0.1,1.0,Critical
SOUTHEAST / IT CORRIDOR,Bi-directional,12.797369,77.70497,Chandapura,Chandapura,,residential,residential,none,7.5m,30.0,0.15,0.32,0.553,0.378,0.329,0.112,0.401,0.184,0.437,8,0.3081,0.2683,0.836,0.1806,0.6861,0.5436,0.861,0.633,0.4689,10.68,0.3884,0.425,0.4543,1.0,0.1806,0.0736,0.3266,0.3139,0.2683,0.836,0.1655,0.6327,0.6204,0.6001,0.18,-0.0,1.0951,late_night,63.95,88.13,0.1,1.0,High
SOUTHEAST / IT CORRIDOR,Bi-directional,12.795115,77.71228,Chandapura,Chandapura,,residential,residential,none,7.5m,30.0,0.27,0.64,0.602,0.386,0.258,0.158,0.424,0.058,0.388,6,0.319,0.2683,0.9531,0.1942,0.7089,0.6124,0.8147,0.6088,0.5904,12.78,0.3698,0.575,0.4438,1.0,0.1942,0.0232,0.3286,0.2911,0.2683,0.9531,0.1582,0.6371,0.62,0.6001,0.18,-0.0,1.0951,late_night,58.12,88.4,0.1,1.0,Moderate
SOUTHEAST / IT CORRIDOR,Bi-directional,12.796464,77.70954,Chandapura,Chandapura,Keerthi Layout,residential,residential,none,7.5m,30.0,0.49,0.37,0.659,0.37,0.272,0.247,0.374,0.155,0.459,8,0.3561,0.2827,0.7757,0.2074,0.6988,0.5638,0.8368,0.6183,0.5545,12.5,0.4411,0.357,0.3895,0.9659,0.2074,0.062,0.3061,0.3012,0.2827,0.7757,0.1688,0.6014,0.6248,0.6001,0.0,-0.0,1.0951,late_night,29.13,66.48,0.1,1.0,Low
SOUTHEAST / IT CORRIDOR,Bi-directional,12.800213,77.707596,Chandapura,Chandapura,,residential,residential,none,7.5m,30.0,0.41,0.65,0.657,0.413,0.186,0.282,0.303,0.085,0.454,6,0.3159,0.2846,0.702,0.2111,0.7131,0.5467,0.9196,0.5924,0.6057,13.7,0.4021,0.435,0.4318,1.0,0.2111,0.034,0.3179,0.2869,0.2846,0.702,0.168,0.6143,0.604,0.6001,0.0,-0.0,1.0951,late_night,43.65,66.76,0.1,1.0,Moderate
SOUTHEAST / IT CORRIDOR,Bi-directional,12.801496,77.71352,Chandapura,Chandapura,,residential,residential,none,7.5m,30.0,0.21,0.39,0.564,0.391,0.327,0.176,0.406,0.145,0.478,6,0.3373,0.2697,0.8444,0.1848,0.689,0.504,0.9068,0.6558,0.502,10.21,0.3648,0.458,0.5779,0.994,0.1848,0.058,0.3259,0.311,0.2697,0.8444,0.1717,0.6591,0.6208,0.6001,0.18,-0.0,1.0951,late_night,76.86,89.87,0.1,1.0,High
SOUTHEAST / IT CORRIDOR,Bi-directional,12.796869,77.70507,Chandapura,Chandapura,,residential,residential,none,7.5m,30.0,0.2,0.68,0.599,0.36,0.052,0.249,0.35,0.079,0.353,6,0.3597,0.2632,0.7613,0.1908,0.6861,0.5181,0.9041,0.6171,0.5522,11.55,0.4339,0.363,0.4747,0.9604,0.1908,0.0316,0.3079,0.3139,0.2632,0.7613,0.1529,0.6213,0.6204,0.6001,0.18,-0.0,1.0951,late_night,66.78,87.37,0.1,1.0,High
SOUTHEAST / IT CORRIDOR,Bi-directional,12.796535,77.70925,Chandapura,Chandapura,Keerthi Layout,residential,residential,none,7.5m,30.0,0.53,0.55,0.544,0.4,0.287,0.213,0.429,0.156,0.509,8,0.3227,0.3036,0.8872,0.1804,0.6994,0.592,0.8208,0.6493,0.5606,12.49,0.3804,0.481,0.5558,1.0,0.1804,0.0624,0.3224,0.3006,0.3036,0.8872,0.1763,0.6476,0.6248,0.6001,0.18,-0.0,1.0951,late_night,74.89,89.22,0.1,1.0,High
SOUTHEAST / IT CORRIDOR,Bi-directional,12.803151,77.71215,Chandapura,Chandapura,Lakshmisagara Road,tertiary,tertiary,none,7.5m,30.0,0.59,0.54,0.692,0.416,0.405,0.235,0.327,0.182,0.57,6,0.3853,0.319,0.7354,0.2205,0.7365,0.5751,0.904,0.5718,0.6241,14.93,0.4579,0.326,0.2555,0.922,0.2205,0.0728,0.3076,0.2635,0.319,0.7354,0.1854,0.5652,0.6208,0.6001,0.0,-0.0,1.0951,late_night,50.58,63.99,0.1,1.0,Moderate
SOUTHEAST / IT CORRIDOR,Bi-directional,12.805864,77.71281,Chandapura,Chandapura,,residential,residential,none,7.5m,30.0,0.57,0.43,0.569,0.413,0.496,0.236,0.498,0.103,0.475,2,0.3801,0.2955,0.752,0.1882,0.7082,0.3629,0.9814,0.6826,0.5946,13.72,0.441,0.472,0.6604,0.9299,0.1882,0.0412,0.3296,0.2918,0.2955,0.752,0.1712,0.6525,0.6023,0.6001,0.18,-0.0,1.0951,late_night,85.86,88.93,0.1,1.0,Critical
SOUTHEAST / IT CORRIDOR,Bi-directional,12.794621,77.707985,Chandapura,Chandapura,,residential,residential,none,7.5m,30.0,0.29,0.59,0.655,0.35,0.304,0.154,0.338,0.079,0.413,6,0.3457,0.2881,0.6573,0.2044,0.7044,0.5411,0.8945,0.6069,0.6034,13.22,0.4111,0.327,0.2368,0.9815,0.2044,0.0316,0.3091,0.2956,0.2881,0.6573,0.1619,0.5656,0.5854,0.6001,0.0,-0.0,1.0951,late_night,29.49,63.05,0.1,1.0,Low
SOUTHEAST / IT CORRIDOR,Bi-directional,12.802717,77.717316,Chandapura,Chandapura,,residential,residential,none,7.5m,30.0,0.21,0.69,0.613,0.394,0.34,0.248,0.4,0.176,0.342,6,0.3029,0.2526,0.6682,0.1978,0.6844,0.5667,0.8579,0.6187,0.5485,13.37,0.4004,0.432,0.3689,1.0,0.1978,0.0704,0.3249,0.3156,0.2526,0.6682,0.1513,0.5988,0.6351,0.6001,0.18,-0.0,1.0951,late_night,74.08,86.3,0.1,1.0,High
SOUTHEAST / IT CORRIDOR,Bi-directional,12.797065,77.70639,Chandapura,Chandapura,Chandapura Anekal road,secondary,secondary,none,7.5m,40.0,0.36,0.68,0.622,0.414,0.274,0.165,0.393,0.103,0.576,4,0.4437,0.3112,0.8094,0.2021,0.7425,0.4475,0.9175,0.583,0.6329,13.13,0.43,0.371,0.4203,0.8344,0.2021,0.0412,0.3046,0.2575,0.3112,0.8094,0.1863,0.5853,0.6204,0.6001,0.0,-0.0,1.0951,late_night,23.26,65.3,0.1,1.0,Low
SOUTHEAST / IT CORRIDOR,Bi-directional,12.803106,77.714966,Chandapura,Chandapura,,residential,residential,none,7.5m,30.0,0.23,0.26,0.664,0.33,0.169,0.174,0.348,0.109,0.361,6,0.3556,0.2499,0.7096,0.2048,0.6981,0.3829,0.9675,0.6297,0.4631,11.13,0.4003,0.422,0.4578,0.9667,0.2048,0.0436,0.3016,0.3019,0.2499,0.7096,0.1541,0.6221,0.6208,0.6001,0.0,-0.0,1.0951,late_night,41.91,67.73,0.1,1.0,Moderate
SOUTHEAST / IT CORRIDOR,Bi-directional,12.793961,77.713936,Chandapura,Chandapura,,residential,residential,none,7.5m,30.0,0.42,0.6,0.622,0.39,0.05,0.148,0.423,0.072,0.398,6,0.3483,0.2876,0.8533,0.1997,0.7103,0.5034,0.8821,0.6854,0.6654,14.37,0.3925,0.461,0.5935,0.9776,0.1997,0.0288,0.3126,0.2897,0.2876,0.8533,0.1597,0.6519,0.62,0.6001,0.18,-0.0,1.0951,late_night,86.73,89.38,0.1,1.0,Critical
