edge_id,source_node,destination_node,lat,lng,road_width_estimate,speed_limit,traffic_signal_density,intersection_density,commercial_density,nightlife_density,hospital_density,police_station_distance,cctv_density_estimate,lighting_score,crime_score,activity_score,event_frequency,infrastructure_score,connectivity_score,isolated_area_score,road_risk_score,travel_time_estimate,congestion_score,flood_risk,weather_exposure_score,poi_density,time_risk,adjacency_count,zone,source_area,destination_area,road_name,road_type,highway_type,zone_type,static_component,graph_component,static_distance_km,static_travel_time_min
EDGE_15011_31876,15011,31876,12.882431,77.648488,,30.0,0.29,0.23,0.393,0.113,0.082,0.251,0.458,0.521,0.42,0.29,0.141,0.411,0.483,0.45,0.454,4.59,0.438,0.254,0.369,0.297,0.4,6,LOGISTICS / HIGH TRAFFIC ZONES,Hosur Road,Hosur Road,9th Main Road,residential,residential,Logistics Zone,0.2979536685311162,-3.4008602310411685e-06,0.7764308253655136,1.552861650731027
EDGE_15012_31877,15012,31877,12.884921,77.645085,,30.0,0.43,0.31,0.399,0.12,0.417,0.855,0.439,0.508,0.464,0.228,0.197,0.408,0.53,0.438,0.489,3.38,0.467,0.153,0.414,0.205,0.624,6,LOGISTICS / HIGH TRAFFIC ZONES,Hosur Road,Hosur Road,UNKNOWN,residential,residential,Logistics Zone,0.347616096932424,-3.4008602310411685e-06,0.776427064038466,1.552854128076932
EDGE_15013_31878,15013,31878,12.877065,77.650762,,30.0,0.25,0.46,0.417,0.103,0.199,0.817,0.454,0.491,0.342,0.328,0.193,0.346,0.53,0.442,0.456,2.13,0.566,0.241,0.313,0.362,0.484,6,LOGISTICS / HIGH TRAFFIC ZONES,Hosur Road,Hosur Road,UNKNOWN,residential,residential,Logistics Zone,0.3516429349000846,-3.4008602310411685e-06,0.7764389287369498,1.5528778574738995
EDGE_15014_31879,15014,31879,12.877698,77.650727,,30.0,0.17,0.26,0.439,0.099,0.174,0.276,0.376,0.475,0.354,0.285,0.169,0.387,0.428,0.515,0.463,3.14,0.426,0.091,0.323,0.293,0.428,6,LOGISTICS / HIGH TRAFFIC ZONES,Hosur Road,Hosur Road,UNKNOWN,residential,residential,Logistics Zone,0.26874501894240155,-3.4008602310411685e-06,0.776437972991031,1.552875945982062
EDGE_15015_31880,15015,31880,12.874996,77.649712,,30.0,0.45,0.65,0.476,0.096,0.102,0.584,0.479,0.546,0.352,0.252,0.061,0.421,0.436,0.542,0.493,9.61,0.57,0.138,0.44,0.239,0.517,2,LOGISTICS / HIGH TRAFFIC ZONES,Hosur Road,Hosur Road,UNKNOWN,residential,residential,Logistics Zone,0.3025163131413937,-3.4008602310411685e-06,0.7764420523386218,1.5528841046772437
EDGE_15016_31881,15016,31881,12.880605,77.649338,,30.0,0.37,0.57,0.455,0.128,0.296,0.222,0.481,0.461,0.36,0.35,0.084,0.421,0.489,0.446,0.449,3.18,0.495,0.101,0.391,0.313,0.397,6,LOGISTICS / HIGH TRAFFIC ZONES,Hosur Road,Hosur Road,11th Main Road,residential,residential,Logistics Zone,0.2303173010285506,-3.4008602310411685e-06,0.7764335832300884,1.5528671664601768
EDGE_15017_31882,15017,31882,12.884385,77.648462,,30.0,0.19,0.68,0.444,0.099,0.045,0.773,0.467,0.483,0.39,0.303,0.126,0.349,0.475,0.418,0.458,5.32,0.555,0.089,0.397,0.32,0.545,6,LOGISTICS / HIGH TRAFFIC ZONES,Hosur Road,Hosur Road,UNKNOWN,residential,residential,Logistics Zone,0.3348386117581427,-3.4008602310411685e-06,0.7764278737643825,1.552855747528765
EDGE_15018_31883,15018,31883,12.882748,77.644075,,40.0,0.3,0.43,0.533,0.117,0.383,0.15,0.523,0.64,0.212,0.386,0.14,0.466,0.574,0.343,0.388,11.7,0.641,0.055,0.503,0.349,0.277,6,LOGISTICS / HIGH TRAFFIC ZONES,Hosur Road,Hosur Road,Service Road,tertiary,tertiary,Logistics Zone,0.09399218241036683,-3.4008602310411685e-06,0.7764303465524633,1.5528606931049267
EDGE_15019_31884,15019,31884,12.877214,77.650324,,30.0,0.36,0.38,0.452,0.125,0.358,0.779,0.425,0.547,0.489,0.244,0.122,0.355,0.515,0.516,0.492,2.52,0.513,0.273,0.337,0.22,0.578,6,LOGISTICS / HIGH TRAFFIC ZONES,Hosur Road,Hosur Road,UNKNOWN,residential,residential,Logistics Zone,0.39371440498166965,-3.4008602310411685e-06,0.7764387037707855,1.552877407541571
EDGE_15020_31885,15020,31885,12.883846,77.651001,,30.0,0.5,0.5,0.449,0.118,0.129,0.263,0.435,0.56,0.455,0.266,0.192,0.403,0.451,0.533,0.502,3.94,0.495,0.243,0.326,0.254,0.474,2,LOGISTICS / HIGH TRAFFIC ZONES,Hosur Road,Hosur Road,UNKNOWN,residential,residential,Logistics Zone,0.35008497568747604,-3.4008602310411685e-06,0.7764286879898565,1.552857375979713
EDGE_31886_31887,31886,31887,12.883609,77.649985,,30.0,0.48,0.44,0.429,0.11,0.158,0.278,0.359,0.453,0.443,0.266,0.128,0.495,0.435,0.499,0.519,1.23,0.551,0.282,0.36,0.235,0.459,2,LOGISTICS / HIGH TRAFFIC ZONES,Hosur Road,Hosur Road,UNKNOWN,residential,residential,Logistics Zone,0.3679125114382652,-3.4008602310411685e-06,0.7764290459970529,1.5528580919941057
EDGE_15022_31888,15022,31888,12.883799,77.648784,,30.0,0.11,0.21,0.511,0.138,0.174,0.214,0.491,0.562,0.335,0.415,0.059,0.472,0.565,0.387,0.445,2.17,0.533,0.07,0.523,0.408,0.35,6,LOGISTICS / HIGH TRAFFIC ZONES,Hosur Road,Hosur Road,UNKNOWN,tertiary,tertiary,Logistics Zone,0.17729842826424624,-3.4008602310411685e-06,0.7764287589875649,1.5528575179751298
EDGE_15023_31889,15023,31889,12.883099,77.653074,,30.0,0.31,0.48,0.425,0.127,0.072,0.451,0.444,0.447,0.35,0.326,0.099,0.404,0.533,0.429,0.439,4.33,0.569,0.055,0.333,0.342,0.425,6,LOGISTICS / HIGH TRAFFIC ZONES,Hosur Road,Hosur Road,UNKNOWN,residential,residential,Logistics Zone,0.23944641018413765,-3.4008602310411685e-06,0.7764298163709228,1.5528596327418456
EDGE_31890_31891,31890,31891,12.879375,77.64848,,30.0,0.44,0.67,0.418,0.099,0.183,0.689,0.425,0.448,0.436,0.213,0.063,0.419,0.563,0.445,0.441,6.95,0.534,0.166,0.291,0.228,0.567,6,LOGISTICS / HIGH TRAFFIC ZONES,Hosur Road,Hosur Road,UNKNOWN,residential,residential,Logistics Zone,0.3055722196693896,-3.4008602310411685e-06,0.7764354407265498,1.5528708814530996
EDGE_15025_31892,15025,31892,12.881078,77.647064,,30.0,0.18,0.4,0.405,0.104,0.173,0.378,0.408,0.507,0.331,0.338,0.102,0.403,0.435,0.441,0.481,2.23,0.552,0.299,0.382,0.346,0.401,6,LOGISTICS / HIGH TRAFFIC ZONES,Hosur Road,Hosur Road,UNKNOWN,residential,residential,Logistics Zone,0.33035354975939757,-3.4008602310411685e-06,0.7764328688793682,1.5528657377587365
EDGE_15026_31893,15026,31893,12.884162,77.650151,,30.0,0.14,0.62,0.414,0.125,0.014,0.867,0.405,0.492,0.477,0.239,0.096,0.328,0.519,0.494,0.531,5.81,0.48,0.212,0.327,0.259,0.577,6,LOGISTICS / HIGH TRAFFIC ZONES,Hosur Road,Hosur Road,UNKNOWN,residential,residential,Logistics Zone,0.43689995482084876,-3.4008602310411685e-06,0.7764282106371292,1.5528564212742584
EDGE_15027_31894,15027,31894,12.874792,77.652679,,30.0,0.26,0.31,0.495,0.143,0.449,0.216,0.515,0.63,0.376,0.421,0.092,0.464,0.518,0.365,0.388,3.84,0.531,0.075,0.479,0.412,0.356,6,LOGISTICS / HIGH TRAFFIC ZONES,Hosur Road,Hosur Road,UNKNOWN,tertiary,tertiary,Logistics Zone,0.14885395677253066,-3.4008602310411685e-06,0.7764423602946103,1.5528847205892207
EDGE_15028_31895,15028,31895,12.885022,77.650727,,30.0,0.53,0.52,0.437,0.129,0.256,0.618,0.397,0.549,0.343,0.216,0.145,0.471,0.489,0.473,0.455,3.49,0.524,0.257,0.297,0.234,0.491,6,LOGISTICS / HIGH TRAFFIC ZONES,Hosur Road,Hosur Road,UNKNOWN,residential,residential,Logistics Zone,0.29243823429658344,-3.4008602310411685e-06,0.7764269114559076,1.5528538229118152
EDGE_15029_31896,15029,31896,12.885989,77.649431,,30.0,0.42,0.29,0.456,0.15,0.39,0.256,0.517,0.64,0.264,0.415,0.067,0.551,0.602,0.394,0.365,2.79,0.565,0.205,0.464,0.387,0.345,6,LOGISTICS / HIGH TRAFFIC ZONES,Hosur Road,Hosur Road,AECS Layout Main Road,tertiary,tertiary,Logistics Zone,0.11365070545488172,-3.4008602310411685e-06,0.7764254505333058,1.5528509010666116
EDGE_15030_31897,15030,31897,12.885649,77.65087,,30.0,0.4,0.44,0.413,0.107,0.131,0.221,0.371,0.454,0.381,0.272,0.116,0.467,0.535,0.429,0.505,3.36,0.556,0.209,0.41,0.301,0.466,6,LOGISTICS / HIGH TRAFFIC ZONES,Hosur Road,Hosur Road,UNKNOWN,residential,residential,Logistics Zone,0.2995653399978527,-3.4008602310411685e-06,0.7764259642098764,1.5528519284197528
EDGE_15031_31898,15031,31898,12.884403,77.649954,,30.0,0.59,0.46,0.416,0.12,0.291,0.465,0.353,0.478,0.497,0.28,0.055,0.497,0.577,0.427,0.513,9.58,0.504,0.075,0.388,0.265,0.523,6,LOGISTICS / HIGH TRAFFIC ZONES,Hosur Road,Hosur Road,UNKNOWN,residential,residential,Residential Hub,0.2731962085974399,-3.4008602310411685e-06,0.7764278465726171,1.5528556931452342
EDGE_15032_31899,15032,31899,12.880581,77.652662,,30.0,0.49,0.4,0.45,0.125,0.052,0.13,0.444,0.529,0.439,0.338,0.153,0.406,0.563,0.416,0.478,5.12,0.484,0.114,0.29,0.3,0.44,6,LOGISTICS / HIGH TRAFFIC ZONES,Hosur Road,Hosur Road,16th Main Road,residential,residential,Logistics Zone,0.241383381902381,-3.4008602310411685e-06,0.7764336194755449,1.5528672389510898
EDGE_15033_31900,15033,31900,12.885234,77.651984,,30.0,0.11,0.27,0.412,0.101,0.14,0.565,0.408,0.513,0.32,0.231,0.134,0.315,0.501,0.466,0.416,3.13,0.421,0.092,0.404,0.217,0.504,6,LOGISTICS / HIGH TRAFFIC ZONES,Hosur Road,Hosur Road,UNKNOWN,residential,residential,Residential Hub,0.25544922469206316,-3.4008602310411685e-06,0.7764265911798863,1.5528531823597727
EDGE_15034_31901,15034,31901,12.880239,77.652544,,30.0,0.38,0.49,0.378,0.103,0.334,0.287,0.468,0.445,0.495,0.243,0.151,0.377,0.478,0.505,0.498,4.55,0.476,0.094,0.412,0.235,0.464,6,LOGISTICS / HIGH TRAFFIC ZONES,Hosur Road,Hosur Road,UNKNOWN,residential,residential,Logistics Zone,0.329185814301889,-3.4008602310411685e-06,0.7764341359662803,1.5528682719325606
EDGE_15035_31902,15035,31902,12.883204,77.649729,,30.0,0.32,0.69,0.453,0.135,0.378,0.848,0.467,0.606,0.299,0.417,0.169,0.53,0.646,0.353,0.47,1.94,0.684,0.226,0.493,0.402,0.525,6,LOGISTICS / HIGH TRAFFIC ZONES,Hosur Road,Hosur Road,AECS Layout Main Road,tertiary,tertiary,Logistics Zone,0.2947958261957754,-3.4008602310411685e-06,0.7764296577669224,1.5528593155338448
EDGE_15036_31903,15036,31903,12.875258,77.653002,,30.0,0.48,0.64,0.429,0.124,0.338,0.431,0.363,0.535,0.498,0.262,0.125,0.492,0.577,0.513,0.524,3.01,0.625,0.298,0.432,0.264,0.543,6,LOGISTICS / HIGH TRAFFIC ZONES,Hosur Road,Hosur Road,UNKNOWN,residential,residential,Logistics Zone,0.39704640445062744,-3.4008602310411685e-06,0.7764416568196723,1.5528833136393445
EDGE_15037_31904,15037,31904,12.883936,77.649329,,30.0,0.14,0.56,0.466,0.115,0.217,0.314,0.481,0.522,0.289,0.318,0.091,0.514,0.611,0.438,0.429,3.26,0.526,0.155,0.53,0.347,0.417,6,LOGISTICS / HIGH TRAFFIC ZONES,Hosur Road,Hosur Road,AECS Layout Main Road,tertiary,tertiary,Logistics Zone,0.21854218749904503,-3.4008602310411685e-06,0.7764285520361065,1.552857104072213
EDGE_15038_31905,15038,31905,12.882121,77.649788,,30.0,0.39,0.21,0.428,0.124,0.495,0.138,0.434,0.48,0.452,0.244,0.152,0.402,0.447,0.429,0.464,2.28,0.535,0.064,0.318,0.232,0.396,6,LOGISTICS / HIGH TRAFFIC ZONES,Hosur Road,Hosur Road,11th Main Road,residential,residential,Residential Hub,0.2355284251611535,-3.4008602310411685e-06,0.7764312935945052,1.5528625871890105
EDGE_15039_31906,15039,31906,12.883389,77.649008,,30.0,0.44,0.24,0.437,0.107,0.192,0.866,0.473,0.553,0.476,0.301,0.055,0.475,0.452,0.421,0.434,9.47,0.546,0.139,0.339,0.303,0.532,6,LOGISTICS / HIGH TRAFFIC ZONES,Hosur Road,Hosur Road,UNKNOWN,residential,residential,Logistics Zone,0.2814127291992028,-3.4008602310411685e-06,0.7764293783187705,1.552858756637541
EDGE_15040_31907,15040,31907,12.881386,77.650916,,30.0,0.23,0.52,0.474,0.109,0.142,0.386,0.477,0.515,0.422,0.274,0.108,0.394,0.602,0.407,0.468,29.03,0.59,0.2,0.332,0.263,0.471,8,LOGISTICS / HIGH TRAFFIC ZONES,Hosur Road,Hosur Road,UNKNOWN,residential,residential,Logistics Zone,0.2993834967668561,-3.4008602310411685e-06,0.776432403707271,1.552864807414542
EDGE_15041_31908,15041,31908,12.88452,77.647959,,30.0,0.26,0.7,0.445,0.107,0.472,0.345,0.415,0.454,0.432,0.252,0.123,0.434,0.495,0.429,0.497,3.96,0.518,0.236,0.358,0.271,0.461,6,LOGISTICS / HIGH TRAFFIC ZONES,Hosur Road,Hosur Road,11th Cross Road,residential,residential,Logistics Zone,0.34359220050214295,-3.4008602310411685e-06,0.7764276698252562,1.5528553396505125
EDGE_15042_31909,15042,31909,12.877558,77.649964,,30.0,0.41,0.51,0.381,0.126,0.241,0.88,0.471,0.561,0.392,0.347,0.19,0.436,0.507,0.469,0.43,4.72,0.513,0.237,0.428,0.318,0.569,6,LOGISTICS / HIGH TRAFFIC ZONES,Hosur Road,Hosur Road,UNKNOWN,residential,residential,Logistics Zone,0.3460208746822887,-3.4008602310411685e-06,0.7764381843763054,1.5528763687526108
EDGE_15043_31910,15043,31910,12.886119,77.649058,,30.0,0.11,0.6,0.489,0.117,0.252,0.895,0.436,0.553,0.308,0.356,0.14,0.417,0.516,0.387,0.421,0.89,0.581,0.184,0.494,0.322,0.497,4,LOGISTICS / HIGH TRAFFIC ZONES,Hosur Road,Hosur Road,60 Feet Road,tertiary,tertiary,Logistics Zone,0.3151395192068714,-3.4008602310411685e-06,0.7764252541241322,1.5528505082482644
EDGE_15044_31911,15044,31911,12.879728,77.65175,,30.0,0.52,0.58,0.459,0.115,0.447,0.632,0.442,0.564,0.491,0.346,0.1,0.393,0.558,0.471,0.493,4.45,0.616,0.262,0.339,0.346,0.533,8,LOGISTICS / HIGH TRAFFIC ZONES,Hosur Road,Hosur Road,UNKNOWN,residential,residential,Logistics Zone,0.35679724195294854,-3.4008602310411685e-06,0.7764349076575272,1.5528698153150544
EDGE_31912_31913,31912,31913,12.878845,77.652849,,30.0,0.27,0.25,0.404,0.101,0.07,0.156,0.462,0.457,0.333,0.251,0.087,0.453,0.427,0.485,0.463,6.94,0.521,0.259,0.429,0.261,0.383,6,LOGISTICS / HIGH TRAFFIC ZONES,Hosur Road,Hosur Road,UNKNOWN,residential,residential,Logistics Zone,0.28354313205149106,-3.4008602310411685e-06,0.7764362410588954,1.5528724821177908
EDGE_15046_31914,15046,31914,12.877874,77.648561,,30.0,0.28,0.63,0.473,0.127,0.384,0.474,0.397,0.488,0.392,0.31,0.145,0.386,0.571,0.508,0.46,1.38,0.528,0.199,0.399,0.332,0.456,6,LOGISTICS / HIGH TRAFFIC ZONES,Hosur Road,Hosur Road,UNKNOWN,residential,residential,Logistics Zone,0.3291379254733636,-3.4008602310411685e-06,0.7764377072464246,1.5528754144928492
EDGE_15047_31915,15047,31915,12.876887,77.650596,,30.0,0.43,0.57,0.432,0.123,0.184,0.556,0.487,0.506,0.47,0.321,0.126,0.416,0.567,0.498,0.44,4.45,0.517,0.079,0.337,0.328,0.485,6,LOGISTICS / HIGH TRAFFIC ZONES,Hosur Road,Hosur Road,UNKNOWN,residential,residential,Logistics Zone,0.28469803543484234,-3.4008602310411685e-06,0.7764391974852107,1.5528783949704215
EDGE_15048_31916,15048,31916,12.881867,77.651079,,30.0,0.37,0.6,0.387,0.104,0.225,0.155,0.376,0.46,0.462,0.209,0.11,0.397,0.568,0.491,0.52,7.51,0.572,0.075,0.425,0.223,0.49,6,LOGISTICS / HIGH TRAFFIC ZONES,Hosur Road,Hosur Road,UNKNOWN,residential,residential,Logistics Zone,0.30959943010182667,-3.4008602310411685e-06,0.7764316772321623,1.5528633544643247
EDGE_15049_31917,15049,31917,12.881969,77.652322,,30.0,0.41,0.55,0.472,0.124,0.318,0.379,0.468,0.672,0.35,0.463,0.105,0.506,0.578,0.439,0.422,5.11,0.68,0.157,0.466,0.451,0.413,6,LOGISTICS / HIGH TRAFFIC ZONES,Hosur Road,Hosur Road,AECS Layout Main Road,tertiary,tertiary,Logistics Zone,0.21252020789031262,-3.4008602310411685e-06,0.7764315231738151,1.5528630463476303
EDGE_15050_31918,15050,31918,12.883881,77.644364,,30.0,0.36,0.51,0.552,0.127,0.443,0.667,0.506,0.567,0.237,0.387,0.053,0.557,0.562,0.46,0.451,17.22,0.602,0.136,0.494,0.344,0.502,6,LOGISTICS / HIGH TRAFFIC ZONES,Hosur Road,Hosur Road,60 Feet Road,tertiary,tertiary,Logistics Zone,0.1935449952061574,-3.4008602310411685e-06,0.7764286351190617,1.5528572702381234
EDGE_15051_31919,15051,31919,12.883861,77.645478,,30.0,0.34,0.23,0.48,0.109,0.037,0.81,0.477,0.456,0.437,0.25,0.083,0.362,0.472,0.46,0.501,4.0,0.525,0.241,0.36,0.227,0.598,6,LOGISTICS / HIGH TRAFFIC ZONES,Hosur Road,Hosur Road,UNKNOWN,residential,residential,Logistics Zone,0.375447784172948,-3.4008602310411685e-06,0.7764286653309612,1.5528573306619224
EDGE_15052_31920,15052,31920,12.881417,77.652777,,30.0,0.3,0.48,0.466,0.123,0.471,0.525,0.393,0.471,0.413,0.227,0.143,0.36,0.557,0.411,0.464,4.37,0.506,0.202,0.413,0.202,0.522,8,LOGISTICS / HIGH TRAFFIC ZONES,Hosur Road,Hosur Road,UNKNOWN,residential,residential,Logistics Zone,0.3233764112952523,-3.4008602310411685e-06,0.7764323568874121,1.5528647137748242
EDGE_15053_31921,15053,31921,12.881503,77.650502,,30.0,0.18,0.51,0.411,0.115,0.227,0.635,0.469,0.516,0.392,0.327,0.192,0.413,0.448,0.45,0.466,3.59,0.51,0.098,0.328,0.314,0.507,6,LOGISTICS / HIGH TRAFFIC ZONES,Hosur Road,Hosur Road,UNKNOWN,residential,residential,Logistics Zone,0.3136476076461679,-3.4008602310411685e-06,0.7764322269994974,1.5528644539989949
EDGE_15054_31922,15054,31922,12.882848,77.650426,,30.0,0.57,0.68,0.457,0.11,0.13,0.228,0.391,0.563,0.385,0.246,0.078,0.46,0.585,0.443,0.462,1.1,0.586,0.058,0.336,0.246,0.453,6,LOGISTICS / HIGH TRAFFIC ZONES,Hosur Road,Hosur Road,UNKNOWN,residential,residential,Residential Hub,0.20104321050056023,-3.4008602310411685e-06,0.7764301955049989,1.5528603910099978
EDGE_15055_31923,15055,31923,12.878154,77.649536,,30.0,0.53,0.46,0.417,0.111,0.343,0.215,0.441,0.505,0.353,0.263,0.126,0.396,0.529,0.458,0.474,1.57,0.621,0.096,0.417,0.267,0.443,6,LOGISTICS / HIGH TRAFFIC ZONES,Hosur Road,Hosur Road,16th Main Road,residential,residential,Logistics Zone,0.23310252991727323,-3.4008602310411685e-06,0.7764372844637542,1.5528745689275083
EDGE_15056_31924,15056,31924,12.882953,77.648325,,30.0,0.48,0.69,0.449,0.1,0.225,0.489,0.373,0.497,0.493,0.254,0.079,0.412,0.538,0.482,0.481,10.35,0.558,0.293,0.313,0.253,0.483,6,LOGISTICS / HIGH TRAFFIC ZONES,Hosur Road,Hosur Road,4th A Cross,residential,residential,Logistics Zone,0.3749179092168279,-3.4008602310411685e-06,0.7764300369039543,1.5528600738079086
EDGE_15057_31925,15057,31925,13.00856,77.565778,,20.0,0.24,0.66,0.445,0.093,0.211,0.719,0.459,0.498,0.21,0.276,0.188,0.328,0.414,0.509,0.433,4.89,0.487,0.181,0.331,0.288,0.504,4,LOGISTICS / HIGH TRAFFIC ZONES,Tumkur Road,Tumkur Road,UNKNOWN,living_street,living_street,Logistics Zone,0.2970166029049092,-3.4008602310411685e-06,0.7762394242283425,1.552478848456685
EDGE_15058_31926,15058,31926,13.008553,77.571647,,40.0,0.34,0.6,0.479,0.121,0.407,0.521,0.538,0.664,0.314,0.39,0.185,0.521,0.51,0.377,0.418,0.32,0.603,0.146,0.538,0.406,0.377,3,LOGISTICS / HIGH TRAFFIC ZONES,Tumkur Road,Tumkur Road,18th Cross Road,secondary,secondary,Logistics Zone,0.2199946599425015,-3.4008602310411685e-06,0.7762394349003253,1.5524788698006506
EDGE_15059_31927,15059,31927,13.011664,77.5757,,30.0,0.43,0.38,0.503,0.136,0.058,0.15,0.517,0.716,0.341,0.414,0.112,0.486,0.558,0.377,0.392,5.83,0.55,0.054,0.514,0.396,0.299,6,LOGISTICS / HIGH TRAFFIC ZONES,Tumkur Road,Tumkur Road,10th Main Road,tertiary,tertiary,Logistics Zone,0.1211662297296094,-3.4008602310411685e-06,0.7762346914254631,1.5524693828509262
EDGE_15060_31928,15060,31928,13.012562,77.57689,,30.0,0.39,0.42,0.4,0.1,0.135,0.479,0.398,0.565,0.33,0.264,0.157,0.449,0.508,0.435,0.42,7.56,0.488,0.215,0.337,0.254,0.47,6,LOGISTICS / HIGH TRAFFIC ZONES,Tumkur Road,Tumkur Road,12th Main Road,residential,residential,Logistics Zone,0.25432363121101537,-3.4008602310411685e-06,0.7762333220048265,1.552466644009653
EDGE_15061_31929,15061,31929,13.013447,77.573912,,30.0,0.27,0.35,0.492,0.134,0.338,0.476,0.462,0.64,0.39,0.433,0.131,0.527,0.555,0.409,0.408,0.98,0.516,0.105,0.462,0.442,0.471,6,LOGISTICS / HIGH TRAFFIC ZONES,Tumkur Road,Tumkur Road,Jeevaraj Alva Road,tertiary,tertiary,Logistics Zone,0.2024524937325392,-3.4008602310411685e-06,0.7762319723204038,1.5524639446408075
EDGE_15062_31930,15062,31930,13.013793,77.574817,,30.0,0.51,0.42,0.384,0.105,0.493,0.817,0.465,0.523,0.399,0.261,0.072,0.494,0.58,0.452,0.472,6.44,0.515,0.207,0.357,0.267,0.513,8,LOGISTICS / HIGH TRAFFIC ZONES,Tumkur Road,Tumkur Road,10th Cross Road,residential,residential,Logistics Zone,0.2768215640886708,-3.4008602310411685e-06,0.7762314446233212,1.5524628892466423
EDGE_15063_31931,15063,31931,13.007821,77.572007,,30.0,0.11,0.61,0.466,0.119,0.424,0.766,0.437,0.55,0.331,0.312,0.154,0.348,0.425,0.457,0.41,6.18,0.45,0.193,0.387,0.298,0.467,2,LOGISTICS / HIGH TRAFFIC ZONES,Tumkur Road,Tumkur Road,UNKNOWN,residential,residential,Logistics Zone,0.3153779229539095,-3.4008602310411685e-06,0.7762405508545273,1.5524811017090545
EDGE_15064_31932,15064,31932,13.010281,77.569122,,25.0,0.47,0.61,0.405,0.103,0.108,0.575,0.616,0.746,0.248,0.402,0.158,0.633,0.602,0.379,0.45,33.24,0.702,0.245,0.653,0.386,0.437,3,LOGISTICS / HIGH TRAFFIC ZONES,Tumkur Road,Tumkur Road,Margosa Road,primary,primary,Logistics Zone,0.21733942968171036,-3.4008602310411685e-06,0.7762368002785879,1.5524736005571758
EDGE_31933_31934,31933,31934,13.014275,77.56564,,60.0,0.54,0.46,0.388,0.097,0.344,0.78,0.535,0.63,0.302,0.232,0.171,0.752,0.516,0.372,0.447,1.6,0.638,0.3,0.682,0.243,0.444,3,LOGISTICS / HIGH TRAFFIC ZONES,Tumkur Road,Tumkur Road,CV Raman Road,trunk_link,trunk_link,Logistics Zone,0.26775374962488835,-3.4008602310411685e-06,0.7762307094853841,1.5524614189707682
EDGE_15066_31935,15066,31935,13.009252,77.57126,,50.0,0.18,0.47,0.433,0.104,0.249,0.244,0.629,0.715,0.243,0.441,0.179,0.682,0.593,0.348,0.333,0.41,0.587,0.2,0.575,0.457,0.279,5,LOGISTICS / HIGH TRAFFIC ZONES,Tumkur Road,Tumkur Road,UNKNOWN,primary,primary,Logistics Zone,0.1142618005411575,-3.4008602310411685e-06,0.7762383691995192,1.5524767383990383
EDGE_15067_31936,15067,31936,13.014123,77.565668,,55.0,0.34,0.32,0.37,0.093,0.069,0.812,0.476,0.6,0.355,0.295,0.13,0.64,0.518,0.396,0.478,2.65,0.585,0.054,0.694,0.269,0.53,4,LOGISTICS / HIGH TRAFFIC ZONES,Tumkur Road,Tumkur Road,UNKNOWN,trunk_link,trunk_link,Residential Hub,0.2578511290060693,-3.4008602310411685e-06,0.7762309413159242,1.5524618826318484
EDGE_15068_31937,15068,31937,13.010386,77.566822,,30.0,0.3,0.6,0.407,0.096,0.222,0.205,0.429,0.498,0.372,0.305,0.065,0.377,0.527,0.439,0.443,40.71,0.58,0.068,0.297,0.301,0.451,6,LOGISTICS / HIGH TRAFFIC ZONES,Tumkur Road,Tumkur Road,UNKNOWN,residential,residential,Logistics Zone,0.21997182012371796,-3.4008602310411685e-06,0.7762366401779475,1.552473280355895
EDGE_31938_31939,31938,31939,13.014701,77.572795,,30.0,0.5,0.44,0.402,0.107,0.262,0.166,0.601,0.7,0.139,0.438,0.14,0.678,0.658,0.379,0.42,0.9,0.715,0.297,0.698,0.479,0.288,3,LOGISTICS / HIGH TRAFFIC ZONES,Tumkur Road,Tumkur Road,Dr. CV Raman Road,trunk,trunk,Logistics Zone,0.12634214483816494,-3.4008602310411685e-06,0.776230059736004,1.552460119472008
EDGE_15070_31940,15070,31940,13.008296,77.56814,,30.0,0.2,0.6,0.509,0.143,0.261,0.624,0.441,0.608,0.272,0.365,0.071,0.48,0.624,0.433,0.449,7.62,0.543,0.28,0.423,0.324,0.451,6,LOGISTICS / HIGH TRAFFIC ZONES,Tumkur Road,Tumkur Road,4th Main Road,tertiary,tertiary,Logistics Zone,0.2630270012603686,-3.4008602310411685e-06,0.7762398267107542,1.5524796534215084
EDGE_15071_31941,15071,31941,13.008749,77.566804,,40.0,0.39,0.59,0.503,0.112,0.26,0.64,0.467,0.671,0.317,0.385,0.059,0.591,0.651,0.394,0.434,2.79,0.603,0.098,0.427,0.418,0.427,6,LOGISTICS / HIGH TRAFFIC ZONES,Tumkur Road,Tumkur Road,18th Cross Road,secondary,secondary,Logistics Zone,0.16329498340023418,-3.4008602310411685e-06,0.7762391360827303,1.5524782721654606
EDGE_15072_31942,15072,31942,13.00785,77.566679,,30.0,0.55,0.4,0.474,0.12,0.462,0.717,0.448,0.538,0.459,0.334,0.072,0.393,0.455,0.482,0.488,8.41,0.548,0.114,0.322,0.307,0.52,4,LOGISTICS / HIGH TRAFFIC ZONES,Tumkur Road,Tumkur Road,6th Main Road,residential,residential,Logistics Zone,0.2938541422633982,-3.4008602310411685e-06,0.7762405066443685,1.552481013288737
