edge_id,geometry_polyline,geometry_length,bearing,road_curvature
EDGE_86598_86599,"[[13.243155, 77.72597], [13.245655, 77.72847], [13.248155, 77.73097]]",0.7759,44.23,0.0
EDGE_86600_86601,"[[13.2425785, 77.726105], [13.2450785, 77.728605], [13.2475785, 77.731105]]",0.7759,44.23,0.0
EDGE_40445_86602,"[[13.243026, 77.72682], [13.245526, 77.72932], [13.248026, 77.73182]]",0.7759,44.23,0.0
EDGE_40446_86603,"[[13.236723, 77.7185], [13.239223, 77.721], [13.241723, 77.7235]]",0.7759,44.23,0.0
EDGE_86604_86605,"[[13.236945, 77.71865], [13.239445, 77.72115], [13.241945, 77.72365]]",0.7759,44.23,0.0
EDGE_40448_86606,"[[13.238369, 77.71916], [13.240869, 77.72166], [13.243369, 77.72416]]",0.7759,44.23,0.0
EDGE_40449_86607,"[[13.237942, 77.71926], [13.240442, 77.72176], [13.242942, 77.72426]]",0.7759,44.23,0.0
EDGE_40450_86608,"[[13.23686, 77.7197], [13.23936, 77.7222], [13.24186, 77.7247]]",0.7759,44.23,0.0
EDGE_40451_86609,"[[13.236235, 77.71951], [13.238735, 77.72201], [13.241235, 77.72451]]",0.7759,44.23,0.0
EDGE_40452_86610,"[[13.236444, 77.719246], [13.238944, 77.721746], [13.241444, 77.724246]]",0.7759,44.23,0.0
EDGE_40453_86611,"[[13.236771, 77.71919], [13.239271, 77.72169], [13.241771, 77.72419]]",0.7759,44.23,0.0
EDGE_86612_86613,"[[13.238755, 77.72014], [13.241255, 77.72264], [13.243755, 77.72514]]",0.7759,44.23,0.0
EDGE_86614_86615,"[[13.238065, 77.7202], [13.240565, 77.7227], [13.243065, 77.7252]]",0.7759,44.23,0.0
EDGE_40456_86616,"[[13.236222, 77.71889], [13.238722, 77.72139], [13.241222, 77.72389]]",0.7759,44.23,0.0
EDGE_86617_86618,"[[13.236323, 77.720215], [13.238823, 77.722715], [13.241323, 77.725215]]",0.7759,44.23,0.0
EDGE_40458_86619,"[[13.236676, 77.71866], [13.239176, 77.72116], [13.241676, 77.72366]]",0.7759,44.23,0.0
EDGE_40459_86620,"[[13.235677, 77.71515], [13.238177, 77.71765], [13.240677, 77.72015]]",0.7759,44.23,0.0
EDGE_40460_86621,"[[13.235444, 77.714806], [13.237944, 77.717306], [13.240444, 77.719806]]",0.7759,44.23,0.0
EDGE_86622_86623,"[[13.235134, 77.714005], [13.237634, 77.716505], [13.240134, 77.719005]]",0.7759,44.23,0.0
EDGE_40462_86624,"[[13.234996, 77.71348], [13.237496, 77.71598], [13.239996, 77.71848]]",0.7759,44.23,0.0
EDGE_40463_86625,"[[13.243828, 77.72674], [13.246328, 77.72924], [13.248828, 77.73174]]",0.7759,44.23,0.0
EDGE_40464_86626,"[[13.244227, 77.7255], [13.246727, 77.728], [13.249227, 77.7305]]",0.7759,44.23,0.0
EDGE_40465_86627,"[[13.243431, 77.72536], [13.245931, 77.72786], [13.248431, 77.73036]]",0.7759,44.23,0.0
EDGE_40466_86628,"[[13.244083, 77.72502], [13.246583, 77.72752], [13.249083, 77.73002]]",0.7759,44.23,0.0
EDGE_40467_86629,"[[13.243583, 77.72493], [13.246083, 77.72743], [13.248583, 77.72993]]",0.7759,44.23,0.0
EDGE_40468_86630,"[[13.243561, 77.7229], [13.246061, 77.7254], [13.248561, 77.7279]]",0.7759,44.23,0.0
EDGE_86631_86632,"[[13.241965, 77.724304], [13.244465, 77.726804], [13.246965, 77.729304]]",0.7759,44.23,0.0
EDGE_40470_86633,"[[13.239187, 77.72674], [13.241687, 77.72924], [13.244187, 77.73174]]",0.7759,44.23,0.0
EDGE_40471_86634,"[[13.239229, 77.72719], [13.241729, 77.72969], [13.244229, 77.73219]]",0.7759,44.23,0.0
EDGE_40472_86635,"[[13.238544, 77.726875], [13.241044, 77.729375], [13.243544, 77.731875]]",0.7759,44.23,0.0
EDGE_40473_86636,"[[13.239007, 77.72624], [13.241507, 77.72874], [13.244007, 77.73124]]",0.7759,44.23,0.0
EDGE_40474_86637,"[[13.240348, 77.726555], [13.242848, 77.729055], [13.245348, 77.731555]]",0.7759,44.23,0.0
EDGE_40475_86638,"[[13.2397375, 77.7262], [13.2422375, 77.7287], [13.2447375, 77.7312]]",0.7759,44.23,0.0
EDGE_40476_86639,"[[13.239811, 77.7243], [13.242311, 77.7268], [13.244811, 77.7293]]",0.7759,44.23,0.0
EDGE_40477_86640,"[[13.240146, 77.72515], [13.242646, 77.72765], [13.245146, 77.73015]]",0.7759,44.23,0.0
EDGE_40478_86641,"[[13.23902, 77.72558], [13.24152, 77.72808], [13.24402, 77.73058]]",0.7759,44.23,0.0
EDGE_40479_86642,"[[13.240021, 77.725784], [13.242521, 77.728284], [13.245021, 77.730784]]",0.7759,44.23,0.0
EDGE_40480_86643,"[[13.248107, 77.72056], [13.250607, 77.72306], [13.253107, 77.72556]]",0.7759,44.23,0.0
EDGE_40481_86644,"[[13.244081, 77.72634], [13.246581, 77.72884], [13.249081, 77.73134]]",0.7759,44.23,0.0
EDGE_40482_86645,"[[13.2486925, 77.720024], [13.2511925, 77.722524], [13.2536925, 77.725024]]",0.7759,44.23,0.0
EDGE_40483_86646,"[[13.248389, 77.720276], [13.250889, 77.722776], [13.253389, 77.725276]]",0.7759,44.23,0.0
EDGE_40484_86647,"[[13.250982, 77.70092], [13.253482, 77.70342], [13.255982, 77.70592]]",0.7759,44.23,0.0
EDGE_40485_86648,"[[13.244768, 77.70686], [13.247268, 77.70936], [13.249768, 77.71186]]",0.7759,44.23,0.0
EDGE_40486_86649,"[[13.244933, 77.706764], [13.247433, 77.709264], [13.249933, 77.711764]]",0.7759,44.23,0.0
EDGE_40487_86650,"[[13.248863, 77.71139], [13.251363, 77.71389], [13.253863, 77.71639]]",0.7759,44.23,0.0
EDGE_40488_86651,"[[13.248157, 77.70941], [13.250657, 77.71191], [13.253157, 77.71441]]",0.7759,44.23,0.0
EDGE_86652_86653,"[[13.247855, 77.7093], [13.250355, 77.7118], [13.252855, 77.7143]]",0.7759,44.23,0.0
EDGE_40490_86654,"[[13.247761, 77.71023], [13.250261, 77.71273], [13.252761, 77.71523]]",0.7759,44.23,0.0
EDGE_40491_86655,"[[13.244051, 77.72215], [13.246551, 77.72465], [13.249051, 77.72715]]",0.7759,44.23,0.0
EDGE_40492_86656,"[[13.244351, 77.72233], [13.246851, 77.72483], [13.249351, 77.72733]]",0.7759,44.23,0.0
EDGE_40493_86657,"[[13.244609, 77.722496], [13.247109, 77.724996], [13.249609, 77.727496]]",0.7759,44.23,0.0
EDGE_40494_86658,"[[13.245462, 77.722786], [13.247962, 77.725286], [13.250462, 77.727786]]",0.7759,44.23,0.0
EDGE_40495_86659,"[[13.245419, 77.72293], [13.247919, 77.72543], [13.250419, 77.72793]]",0.7759,44.23,0.0
EDGE_40496_86660,"[[13.244788, 77.722824], [13.247288, 77.725324], [13.249788, 77.727824]]",0.7759,44.23,0.0
EDGE_40497_86661,"[[13.245812, 77.72275], [13.248312, 77.72525], [13.250812, 77.72775]]",0.7759,44.23,0.0
EDGE_40498_86662,"[[13.245108, 77.721954], [13.247608, 77.724454], [13.250108, 77.726954]]",0.7759,44.23,0.0
EDGE_40499_86663,"[[13.246791, 77.72272], [13.249291, 77.72522], [13.251791, 77.72772]]",0.7759,44.23,0.0
EDGE_40500_86664,"[[13.24572, 77.723045], [13.24822, 77.725545], [13.25072, 77.728045]]",0.7759,44.23,0.0
EDGE_40501_86665,"[[13.237494, 77.72528], [13.239994, 77.72778], [13.242494, 77.73028]]",0.7759,44.23,0.0
EDGE_40502_86666,"[[13.236522, 77.7261], [13.239022, 77.7286], [13.241522, 77.7311]]",0.7759,44.23,0.0
EDGE_40503_86667,"[[13.237543, 77.726746], [13.240043, 77.729246], [13.242543, 77.731746]]",0.7759,44.23,0.0
EDGE_40504_86668,"[[13.236523, 77.72665], [13.239023, 77.72915], [13.241523, 77.73165]]",0.7759,44.23,0.0
EDGE_40505_86669,"[[13.237807, 77.72616], [13.240307, 77.72866], [13.242807, 77.73116]]",0.7759,44.23,0.0
EDGE_40506_86670,"[[13.237212, 77.72555], [13.239712, 77.72805], [13.242212, 77.73055]]",0.7759,44.23,0.0
EDGE_40507_86671,"[[13.236996, 77.72588], [13.239496, 77.72838], [13.241996, 77.73088]]",0.7759,44.23,0.0
EDGE_86672_86673,"[[13.243918, 77.722595], [13.246418, 77.725095], [13.248918, 77.727595]]",0.7759,44.23,0.0
EDGE_40509_86674,"[[13.243861, 77.72324], [13.246361, 77.72574], [13.248861, 77.72824]]",0.7759,44.23,0.0
EDGE_40510_86675,"[[13.24308, 77.724754], [13.24558, 77.727254], [13.24808, 77.729754]]",0.7759,44.23,0.0
EDGE_40511_86676,"[[13.242768, 77.7251], [13.245268, 77.7276], [13.247768, 77.7301]]",0.7759,44.23,0.0
EDGE_40512_86677,"[[13.241848, 77.72589], [13.244348, 77.72839], [13.246848, 77.73089]]",0.7759,44.23,0.0
EDGE_40513_86678,"[[13.241753, 77.72606], [13.244253, 77.72856], [13.246753, 77.73106]]",0.7759,44.23,0.0
EDGE_40514_86679,"[[13.241318, 77.72547], [13.243818, 77.72797], [13.246318, 77.73047]]",0.7759,44.23,0.0
EDGE_86680_86681,"[[13.2486725, 77.718155], [13.2511725, 77.720655], [13.2536725, 77.723155]]",0.7759,44.23,0.0
EDGE_40516_86682,"[[13.2489805, 77.718414], [13.2514737, 77.720897], [13.253967, 77.72338]]",0.7722,44.11,0.0
EDGE_40517_86683,"[[13.253174, 77.71943], [13.255674, 77.72193], [13.258174, 77.72443]]",0.7759,44.23,0.0
EDGE_40518_86684,"[[13.241544, 77.72523], [13.244044, 77.72773], [13.246544, 77.73023]]",0.7759,44.23,0.0
EDGE_40519_86685,"[[13.240111, 77.72547], [13.242611, 77.72797], [13.245111, 77.73047]]",0.7759,44.23,0.0
EDGE_40520_86686,"[[13.2378025, 77.712425], [13.2403025, 77.714925], [13.2428025, 77.717425]]",0.7759,44.23,0.0
EDGE_40521_86687,"[[13.239674, 77.70913], [13.242174, 77.71163], [13.244674, 77.71413]]",0.7759,44.23,0.0
EDGE_40522_86688,"[[13.239804, 77.70873], [13.242304, 77.71123], [13.244804, 77.71373]]",0.7759,44.23,0.0
EDGE_40523_86689,"[[13.2401905, 77.70911], [13.2426905, 77.71161], [13.2451905, 77.71411]]",0.7759,44.23,0.0
EDGE_40524_86690,"[[13.240704, 77.70909], [13.243204, 77.71159], [13.245704, 77.71409]]",0.7759,44.23,0.0
EDGE_40525_86691,"[[13.240216, 77.70849], [13.242716, 77.71099], [13.245216, 77.71349]]",0.7759,44.23,0.0
EDGE_40526_86692,"[[13.240288, 77.708824], [13.242788, 77.711324], [13.245288, 77.713824]]",0.7759,44.23,0.0
EDGE_40527_86693,"[[13.2377615, 77.71203], [13.2402462, 77.71456], [13.242731, 77.71709]]",0.778,44.74,0.0
EDGE_40528_86694,"[[13.237117, 77.71212], [13.239617, 77.71462], [13.242117, 77.71712]]",0.7759,44.23,0.0
EDGE_86695_86696,"[[13.236919, 77.711685], [13.239419, 77.714185], [13.241919, 77.716685]]",0.7759,44.23,0.0
EDGE_86697_86698,"[[13.237054, 77.711395], [13.239554, 77.713895], [13.242054, 77.716395]]",0.7759,44.23,0.0
EDGE_40531_86699,"[[13.236624, 77.71071], [13.239124, 77.71321], [13.241624, 77.71571]]",0.7759,44.23,0.0
EDGE_40532_86700,"[[13.236292, 77.71124], [13.2387885, 77.713775], [13.241285, 77.71631]]",0.7806,44.67,0.0
EDGE_40533_86701,"[[13.236403, 77.710945], [13.238903, 77.713445], [13.241403, 77.715945]]",0.7759,44.23,0.0
EDGE_40534_86702,"[[13.247363, 77.72508], [13.249863, 77.72758], [13.252363, 77.73008]]",0.7759,44.23,0.0
EDGE_40536_86704,"[[13.256938, 77.717186], [13.259438, 77.719686], [13.261938, 77.722186]]",0.7759,44.23,0.0
EDGE_40537_86705,"[[13.256908, 77.71726], [13.259408, 77.71976], [13.261908, 77.72226]]",0.7759,44.23,0.0
EDGE_40538_86706,"[[13.258303, 77.7138], [13.260803, 77.7163], [13.263303, 77.7188]]",0.7759,44.23,0.0
EDGE_86707_86708,"[[13.261005, 77.71613], [13.263505, 77.71863], [13.266005, 77.72113]]",0.7759,44.22,0.0
EDGE_40540_86709,"[[13.237661, 77.71395], [13.240161, 77.71645], [13.242661, 77.71895]]",0.7759,44.23,0.0
EDGE_40541_86710,"[[13.237554, 77.71484], [13.240054, 77.71734], [13.242554, 77.71984]]",0.7759,44.23,0.0
EDGE_40542_86711,"[[13.238147, 77.71573], [13.240647, 77.71823], [13.243147, 77.72073]]",0.7759,44.23,0.0
EDGE_40543_86712,"[[13.238141, 77.71604], [13.240641, 77.71854], [13.243141, 77.72104]]",0.7759,44.23,0.0
EDGE_40544_86713,"[[13.23816, 77.71637], [13.24066, 77.71887], [13.24316, 77.72137]]",0.7759,44.23,0.0
EDGE_40545_86714,"[[13.237928, 77.71161], [13.240428, 77.71411], [13.242928, 77.71661]]",0.7759,44.23,0.0
EDGE_40546_86715,"[[13.237994, 77.711914], [13.240494, 77.714414], [13.242994, 77.716914]]",0.7759,44.23,0.0
EDGE_40547_86716,"[[13.238102, 77.71097], [13.240602, 77.71347], [13.243102, 77.71597]]",0.7759,44.23,0.0
EDGE_40548_86717,"[[13.2381935, 77.710625], [13.2406935, 77.713125], [13.2431935, 77.715625]]",0.7759,44.23,0.0
EDGE_40549_86718,"[[13.240758, 77.71449], [13.243258, 77.71699], [13.245758, 77.71949]]",0.7759,44.23,0.0
EDGE_40550_86719,"[[13.240436, 77.71475], [13.242936, 77.71725], [13.245436, 77.71975]]",0.7759,44.23,0.0
EDGE_40551_86720,"[[13.240993, 77.71463], [13.243493, 77.71713], [13.245993, 77.71963]]",0.7759,44.23,0.0
EDGE_40552_86721,"[[13.238021, 77.7075], [13.240521, 77.71], [13.243021, 77.7125]]",0.7759,44.23,0.0
EDGE_40553_86722,"[[13.238273, 77.70845], [13.240773, 77.71095], [13.243273, 77.71345]]",0.7759,44.23,0.0
EDGE_40554_86723,"[[13.24656, 77.72702], [13.24906, 77.72952], [13.25156, 77.73202]]",0.7759,44.23,0.0
EDGE_40555_86724,"[[13.24684, 77.72691], [13.24934, 77.72941], [13.25184, 77.73191]]",0.7759,44.23,0.0
EDGE_86725_86726,"[[13.248095, 77.72713], [13.250595, 77.72963], [13.253095, 77.73213]]",0.7759,44.23,0.0
EDGE_40557_86727,"[[13.247481, 77.72686], [13.249981, 77.72936], [13.252481, 77.73186]]",0.7759,44.23,0.0
EDGE_40558_86728,"[[13.247511, 77.72653], [13.250011, 77.72903], [13.252511, 77.73153]]",0.7759,44.23,0.0
EDGE_40559_86729,"[[13.248479, 77.72623], [13.250979, 77.72873], [13.253479, 77.73123]]",0.7759,44.23,0.0
EDGE_40560_86730,"[[13.247543, 77.72618], [13.250043, 77.72868], [13.252543, 77.73118]]",0.7759,44.23,0.0
EDGE_40561_86731,"[[13.247595, 77.72358], [13.250095, 77.72608], [13.252595, 77.72858]]",0.7759,44.23,0.0
EDGE_40562_86732,"[[13.247407, 77.72365], [13.249907, 77.72615], [13.252407, 77.72865]]",0.7759,44.23,0.0
EDGE_40563_86733,"[[13.24761, 77.723274], [13.25011, 77.725774], [13.25261, 77.728274]]",0.7759,44.23,0.0
EDGE_40564_86734,"[[13.247287, 77.72293], [13.249787, 77.72543], [13.252287, 77.72793]]",0.7759,44.23,0.0
EDGE_40565_86735,"[[13.247371, 77.72255], [13.249871, 77.72505], [13.252371, 77.72755]]",0.7759,44.23,0.0
EDGE_40566_86736,"[[13.247433, 77.72221], [13.249933, 77.72471], [13.252433, 77.72721]]",0.7759,44.23,0.0
EDGE_40567_86737,"[[13.247985, 77.72196], [13.250485, 77.72446], [13.252985, 77.72696]]",0.7759,44.23,0.0
EDGE_40568_86738,"[[13.247985, 77.721664], [13.250485, 77.724164], [13.252985, 77.726664]]",0.7759,44.23,0.0
EDGE_40569_86739,"[[13.246131, 77.72302], [13.248631, 77.72552], [13.251131, 77.72802]]",0.7759,44.23,0.0
EDGE_40570_86740,"[[13.245893, 77.72352], [13.248393, 77.72602], [13.250893, 77.72852]]",0.7759,44.23,0.0
EDGE_86741_86742,"[[13.245455, 77.72002], [13.247955, 77.72252], [13.250455, 77.72502]]",0.7759,44.23,0.0
EDGE_40572_86743,"[[13.245332, 77.71981], [13.247832, 77.72231], [13.250332, 77.72481]]",0.7759,44.23,0.0
EDGE_40573_86744,"[[13.246271, 77.7203], [13.248771, 77.7228], [13.251271, 77.7253]]",0.7759,44.23,0.0
EDGE_40574_86745,"[[13.039652, 77.51848], [13.042152, 77.52098], [13.044652, 77.52348]]",0.7762,44.25,0.0
EDGE_40575_86746,"[[13.030364, 77.53721], [13.032864, 77.53971], [13.035364, 77.54221]]",0.7762,44.25,0.0
EDGE_86747_86748,"[[13.030275, 77.53721], [13.032775, 77.53971], [13.035275, 77.54221]]",0.7762,44.25,0.0
EDGE_40577_86749,"[[13.022437, 77.524254], [13.024937, 77.526754], [13.027437, 77.529254]]",0.7762,44.25,0.0
EDGE_40578_86750,"[[13.022218, 77.524925], [13.024718, 77.527425], [13.027218, 77.529925]]",0.7762,44.25,0.0
EDGE_40579_86751,"[[13.022704, 77.52361], [13.025204, 77.52611], [13.027704, 77.52861]]",0.7762,44.25,0.0
EDGE_40580_86752,"[[13.026672, 77.53099], [13.029172, 77.53349], [13.031672, 77.53599]]",0.7762,44.25,0.0
EDGE_40581_86753,"[[13.026502, 77.53094], [13.029002, 77.53344], [13.031502, 77.53594]]",0.7762,44.25,0.0
EDGE_40582_86754,"[[13.030377, 77.53273], [13.032877, 77.53523], [13.035377, 77.53773]]",0.7762,44.25,0.0
EDGE_40583_86755,"[[13.029986, 77.53353], [13.032486, 77.53603], [13.034986, 77.53853]]",0.7762,44.25,0.0
EDGE_40584_86756,"[[13.036708, 77.53513], [13.039208, 77.53763], [13.041708, 77.54013]]",0.7762,44.25,0.0
EDGE_40585_86757,"[[13.036788, 77.52656], [13.039288, 77.52906], [13.041788, 77.53156]]",0.7762,44.25,0.0
EDGE_40586_86758,"[[13.038222, 77.52682], [13.040722, 77.52932], [13.043222, 77.53182]]",0.7762,44.25,0.0
EDGE_40587_86759,"[[13.0370865, 77.52478], [13.0395865, 77.52728], [13.0420865, 77.52978]]",0.7762,44.25,0.0
EDGE_40588_86760,"[[13.036684, 77.52953], [13.039184, 77.53203], [13.041684, 77.53453]]",0.7762,44.25,0.0
EDGE_40589_86761,"[[13.038231, 77.53035], [13.040731, 77.53285], [13.043231, 77.53535]]",0.7762,44.25,0.0
EDGE_40590_86762,"[[13.030404, 77.537285], [13.032904, 77.539785], [13.035404, 77.542285]]",0.7762,44.25,0.0
EDGE_40591_86763,"[[13.030413, 77.53746], [13.032913, 77.53996], [13.035413, 77.54246]]",0.7762,44.25,0.0
EDGE_40592_86764,"[[13.035353, 77.53466], [13.037853, 77.53716], [13.040353, 77.53966]]",0.7762,44.25,0.0
EDGE_40593_86765,"[[13.034559, 77.53434], [13.037059, 77.53684], [13.039559, 77.53934]]",0.7762,44.25,0.0
EDGE_40594_86766,"[[13.03602, 77.529076], [13.03852, 77.531576], [13.04102, 77.534076]]",0.7762,44.25,0.0
EDGE_40595_86767,"[[13.035586, 77.529106], [13.038086, 77.531606], [13.040586, 77.534106]]",0.7762,44.25,0.0
EDGE_40596_86768,"[[13.040044, 77.53051], [13.042544, 77.53301], [13.045044, 77.53551]]",0.7762,44.25,0.0
EDGE_40597_86769,"[[13.032602, 77.527565], [13.035102, 77.530065], [13.037602, 77.532565]]",0.7762,44.25,0.0
EDGE_40598_86770,"[[13.032469, 77.527374], [13.034969, 77.529874], [13.037469, 77.532374]]",0.7762,44.25,0.0
EDGE_40599_86771,"[[13.032284, 77.52991], [13.034784, 77.53241], [13.037284, 77.53491]]",0.7762,44.25,0.0
EDGE_40600_86772,"[[13.030388, 77.5298], [13.032888, 77.5323], [13.035388, 77.5348]]",0.7762,44.25,0.0
EDGE_40601_86773,"[[13.031326, 77.529396], [13.033826, 77.531896], [13.036326, 77.534396]]",0.7762,44.25,0.0
EDGE_40602_86774,"[[13.0349655, 77.52462], [13.0374655, 77.52712], [13.0399655, 77.52962]]",0.7762,44.25,0.0
EDGE_40603_86775,"[[13.035293, 77.524925], [13.037793, 77.527425], [13.040293, 77.529925]]",0.7762,44.25,0.0
EDGE_40604_86776,"[[13.035744, 77.52111], [13.038244, 77.52361], [13.040744, 77.52611]]",0.7762,44.25,0.0
EDGE_40605_86777,"[[13.035291, 77.52118], [13.037791, 77.52368], [13.040291, 77.52618]]",0.7762,44.25,0.0
EDGE_40606_86778,"[[13.035132, 77.51994], [13.037632, 77.52244], [13.040132, 77.52494]]",0.7762,44.25,0.0
EDGE_86779_86780,"[[13.035575, 77.51991], [13.038075, 77.52241], [13.040575, 77.52491]]",0.7762,44.25,0.0
EDGE_40608_86781,"[[13.034317, 77.51973], [13.036817, 77.52223], [13.039317, 77.52473]]",0.7762,44.25,0.0
EDGE_40609_86782,"[[13.03322, 77.52445], [13.03572, 77.52695], [13.03822, 77.52945]]",0.7762,44.25,0.0
EDGE_40610_86783,"[[13.033041, 77.52446], [13.035541, 77.52696], [13.038041, 77.52946]]",0.7762,44.25,0.0
EDGE_40611_86784,"[[13.033202, 77.52487], [13.035702, 77.52737], [13.038202, 77.52987]]",0.7762,44.25,0.0
EDGE_40612_86785,"[[13.033422, 77.520744], [13.035922, 77.523244], [13.038422, 77.525744]]",0.7762,44.25,0.0
EDGE_40613_86786,"[[13.033189, 77.5188], [13.035689, 77.5213], [13.038189, 77.5238]]",0.7762,44.25,0.0
EDGE_40614_86787,"[[13.031724, 77.52035], [13.034224, 77.52285], [13.036724, 77.52535]]",0.7762,44.25,0.0
EDGE_40615_86788,"[[13.032023, 77.52006], [13.034523, 77.52256], [13.037023, 77.52506]]",0.7762,44.25,0.0
EDGE_40616_86789,"[[13.031407, 77.52197], [13.0338925, 77.52449], [13.036378, 77.52701]]",0.7769,44.65,0.0
EDGE_40617_86790,"[[13.031643, 77.52562], [13.034143, 77.52812], [13.036643, 77.53062]]",0.7762,44.25,0.0
EDGE_40618_86791,"[[13.031838, 77.52565], [13.034338, 77.52815], [13.036838, 77.53065]]",0.7762,44.25,0.0
EDGE_40619_86792,"[[13.02736, 77.52262], [13.02986, 77.52512], [13.03236, 77.52762]]",0.7762,44.25,0.0
EDGE_40620_86793,"[[13.036248, 77.527794], [13.038748, 77.530294], [13.041248, 77.532794]]",0.7762,44.25,0.0
EDGE_40621_86794,"[[13.036511, 77.529526], [13.039011, 77.532026], [13.041511, 77.534526]]",0.7762,44.25,0.0
EDGE_40622_86795,"[[13.03627, 77.53034], [13.03877, 77.53284], [13.04127, 77.53534]]",0.7762,44.25,0.0
EDGE_86796_86797,"[[13.036338, 77.530045], [13.038838, 77.532545], [13.041338, 77.535045]]",0.7762,44.25,0.0
EDGE_40624_86798,"[[13.035743, 77.52963], [13.038243, 77.53213], [13.040743, 77.53463]]",0.7762,44.25,0.0
EDGE_40625_86799,"[[13.035807, 77.5294], [13.038307, 77.5319], [13.040807, 77.5344]]",0.7762,44.25,0.0
EDGE_40626_86800,"[[13.035648, 77.530304], [13.038148, 77.532804], [13.040648, 77.535304]]",0.7762,44.25,0.0
EDGE_40627_86801,"[[13.03531, 77.530334], [13.03781, 77.532834], [13.04031, 77.535334]]",0.7762,44.25,0.0
EDGE_40628_86802,"[[13.035795, 77.53046], [13.038295, 77.53296], [13.040795, 77.53546]]",0.7762,44.25,0.0
EDGE_40629_86803,"[[13.0356245, 77.53067], [13.0381245, 77.53317], [13.0406245, 77.53567]]",0.7762,44.25,0.0
EDGE_40630_86804,"[[13.042748, 77.52482], [13.045248, 77.52732], [13.047748, 77.52982]]",0.7762,44.25,0.0
EDGE_40631_86805,"[[13.043273, 77.524994], [13.045773, 77.527494], [13.048273, 77.529994]]",0.7762,44.25,0.0
EDGE_40632_86806,"[[13.027461, 77.53016], [13.029961, 77.53266], [13.032461, 77.53516]]",0.7762,44.25,0.0
EDGE_40633_86807,"[[13.027509, 77.529564], [13.030009, 77.532064], [13.032509, 77.534564]]",0.7762,44.25,0.0
EDGE_40634_86808,"[[13.027969, 77.52915], [13.030469, 77.53165], [13.032969, 77.53415]]",0.7762,44.25,0.0
EDGE_40635_86809,"[[13.027758, 77.52899], [13.030258, 77.53149], [13.032758, 77.53399]]",0.7762,44.25,0.0
EDGE_40636_86810,"[[13.031381, 77.53137], [13.033881, 77.53387], [13.036381, 77.53637]]",0.7762,44.25,0.0
EDGE_40637_86811,"[[13.030952, 77.53237], [13.033452, 77.53487], [13.035952, 77.53737]]",0.7762,44.25,0.0
EDGE_40638_86812,"[[13.028767, 77.53664], [13.031267, 77.53914], [13.033767, 77.54164]]",0.7762,44.25,0.0
EDGE_40639_86813,"[[13.028553, 77.53622], [13.031053, 77.53872], [13.033553, 77.54122]]",0.7762,44.25,0.0
EDGE_40640_86814,"[[13.026242, 77.53645], [13.028742, 77.53895], [13.031242, 77.54145]]",0.7762,44.25,0.0
EDGE_40641_86815,"[[13.026288, 77.53657], [13.028788, 77.53907], [13.031288, 77.54157]]",0.7762,44.25,0.0
EDGE_40642_86816,"[[13.027488, 77.538574], [13.029988, 77.541074], [13.032488, 77.543574]]",0.7762,44.25,0.0
EDGE_40643_86817,"[[13.027019, 77.535774], [13.029519, 77.538274], [13.032019, 77.540774]]",0.7762,44.25,0.0
EDGE_40644_86818,"[[13.026996, 77.53644], [13.029496, 77.53894], [13.031996, 77.54144]]",0.7762,44.25,0.0
EDGE_40645_86819,"[[13.027318, 77.536095], [13.029818, 77.538595], [13.032318, 77.541095]]",0.7762,44.25,0.0
EDGE_40646_86820,"[[13.027878, 77.53629], [13.030378, 77.53879], [13.032878, 77.54129]]",0.7762,44.25,0.0
EDGE_40647_86821,"[[13.027556, 77.53618], [13.030056, 77.53868], [13.032556, 77.54118]]",0.7762,44.25,0.0
EDGE_40648_86822,"[[13.028153, 77.5364], [13.030653, 77.5389], [13.033153, 77.5414]]",0.7762,44.25,0.0
EDGE_86823_86824,"[[13.028255, 77.53719], [13.030755, 77.53969], [13.033255, 77.54219]]",0.7762,44.25,0.0
